"year","fips_county","state_code","county_name","rating_area","issuer_name","issuer_id","humana","anthem","aetna","cigna","centene","highmark","molina","wellmark","uhc_va","plans"
2014,"17119","IL","Madison County",12,"Coventry Health Care",35670,0,0,0,0,0,0,0,0,0,10
2014,"17119","IL","Madison County",12,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17121","IL","Marion County",13,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17121","IL","Marion County",13,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17121","IL","Marion County",13,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17123","IL","Marshall County",7,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17123","IL","Marshall County",7,"Coventry Health Care",96601,0,0,0,0,0,0,0,0,0,5
2014,"17123","IL","Marshall County",7,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17123","IL","Marshall County",7,"Humana Insurance Company",68303,1,0,0,0,0,0,0,0,0,7
2014,"17123","IL","Marshall County",7,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17125","IL","Mason County",10,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17125","IL","Mason County",10,"Coventry Health Care",96601,0,0,0,0,0,0,0,0,0,5
2014,"17125","IL","Mason County",10,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17125","IL","Mason County",10,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17127","IL","Massac County",13,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17127","IL","Massac County",13,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17127","IL","Massac County",13,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17129","IL","Menard County",10,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17129","IL","Menard County",10,"Coventry Health Care",96601,0,0,0,0,0,0,0,0,0,5
2014,"17129","IL","Menard County",10,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17129","IL","Menard County",10,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17131","IL","Mercer County",6,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,18
2014,"17131","IL","Mercer County",6,"Coventry Health Care",96601,0,0,0,0,0,0,0,0,0,5
2014,"17131","IL","Mercer County",6,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17131","IL","Mercer County",6,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17133","IL","Monroe County",12,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17133","IL","Monroe County",12,"Coventry Health Care",35670,0,0,0,0,0,0,0,0,0,10
2014,"17133","IL","Monroe County",12,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17135","IL","Montgomery County",11,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17135","IL","Montgomery County",11,"Coventry Health Care",35670,0,0,0,0,0,0,0,0,0,5
2014,"17135","IL","Montgomery County",11,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17135","IL","Montgomery County",11,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17137","IL","Morgan County",10,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17137","IL","Morgan County",10,"Coventry Health Care",96601,0,0,0,0,0,0,0,0,0,5
2014,"17137","IL","Morgan County",10,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17137","IL","Morgan County",10,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17139","IL","Moultrie County",10,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17139","IL","Moultrie County",10,"Coventry Health Care",96601,0,0,0,0,0,0,0,0,0,5
2014,"17139","IL","Moultrie County",10,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17139","IL","Moultrie County",10,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17141","IL","Ogle County",5,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,15
2014,"17141","IL","Ogle County",5,"Coventry Health Care",96601,0,0,0,0,0,0,0,0,0,5
2014,"17141","IL","Ogle County",5,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17141","IL","Ogle County",5,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17143","IL","Peoria County",7,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17143","IL","Peoria County",7,"Coventry Health Care",96601,0,0,0,0,0,0,0,0,0,10
2014,"17143","IL","Peoria County",7,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17143","IL","Peoria County",7,"Humana Health Plan, Inc.",58288,1,0,0,0,0,0,0,0,0,6
2014,"17143","IL","Peoria County",7,"Humana Insurance Company",68303,1,0,0,0,0,0,0,0,0,7
2014,"17143","IL","Peoria County",7,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17145","IL","Perry County",13,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17145","IL","Perry County",13,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17145","IL","Perry County",13,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17147","IL","Piatt County",9,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17147","IL","Piatt County",9,"Coventry Health Care",96601,0,0,0,0,0,0,0,0,0,5
2014,"17147","IL","Piatt County",9,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17147","IL","Piatt County",9,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17149","IL","Pike County",10,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17149","IL","Pike County",10,"Coventry Health Care",96601,0,0,0,0,0,0,0,0,0,5
2014,"17149","IL","Pike County",10,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17149","IL","Pike County",10,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17151","IL","Pope County",13,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17151","IL","Pope County",13,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17151","IL","Pope County",13,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17153","IL","Pulaski County",13,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17153","IL","Pulaski County",13,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17153","IL","Pulaski County",13,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17155","IL","Putnam County",7,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17155","IL","Putnam County",7,"Coventry Health Care",96601,0,0,0,0,0,0,0,0,0,5
2014,"17155","IL","Putnam County",7,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17155","IL","Putnam County",7,"Humana Insurance Company",68303,1,0,0,0,0,0,0,0,0,7
2014,"17155","IL","Putnam County",7,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17157","IL","Randolph County",11,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17157","IL","Randolph County",11,"Coventry Health Care",35670,0,0,0,0,0,0,0,0,0,5
2014,"17157","IL","Randolph County",11,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17157","IL","Randolph County",11,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17159","IL","Richland County",13,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17159","IL","Richland County",13,"Coventry Health Care",96601,0,0,0,0,0,0,0,0,0,5
2014,"17159","IL","Richland County",13,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17159","IL","Richland County",13,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17161","IL","Rock Island County",6,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,18
2014,"17161","IL","Rock Island County",6,"Coventry Health Care",96601,0,0,0,0,0,0,0,0,0,5
2014,"17161","IL","Rock Island County",6,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17161","IL","Rock Island County",6,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17163","IL","St. Clair County",12,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17163","IL","St. Clair County",12,"Coventry Health Care",35670,0,0,0,0,0,0,0,0,0,10
2014,"17163","IL","St. Clair County",12,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17165","IL","Saline County",13,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17165","IL","Saline County",13,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17165","IL","Saline County",13,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17167","IL","Sangamon County",10,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17167","IL","Sangamon County",10,"Coventry Health Care",96601,0,0,0,0,0,0,0,0,0,10
2014,"17167","IL","Sangamon County",10,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17167","IL","Sangamon County",10,"Humana Health Plan, Inc.",58288,1,0,0,0,0,0,0,0,0,6
2014,"17167","IL","Sangamon County",10,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17169","IL","Schuyler County",10,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17169","IL","Schuyler County",10,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17169","IL","Schuyler County",10,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17171","IL","Scott County",10,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17171","IL","Scott County",10,"Coventry Health Care",96601,0,0,0,0,0,0,0,0,0,5
2014,"17171","IL","Scott County",10,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17171","IL","Scott County",10,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17173","IL","Shelby County",10,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17173","IL","Shelby County",10,"Coventry Health Care",96601,0,0,0,0,0,0,0,0,0,5
2014,"17173","IL","Shelby County",10,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17173","IL","Shelby County",10,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17175","IL","Stark County",7,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17175","IL","Stark County",7,"Coventry Health Care",96601,0,0,0,0,0,0,0,0,0,5
2014,"17175","IL","Stark County",7,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17175","IL","Stark County",7,"Humana Insurance Company",68303,1,0,0,0,0,0,0,0,0,7
2014,"17175","IL","Stark County",7,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17177","IL","Stephenson County",5,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17177","IL","Stephenson County",5,"Coventry Health Care",96601,0,0,0,0,0,0,0,0,0,5
2014,"17177","IL","Stephenson County",5,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17177","IL","Stephenson County",5,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17179","IL","Tazewell County",7,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17179","IL","Tazewell County",7,"Coventry Health Care",96601,0,0,0,0,0,0,0,0,0,10
2014,"17179","IL","Tazewell County",7,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17179","IL","Tazewell County",7,"Humana Health Plan, Inc.",58288,1,0,0,0,0,0,0,0,0,6
2014,"17179","IL","Tazewell County",7,"Humana Insurance Company",68303,1,0,0,0,0,0,0,0,0,7
2014,"17179","IL","Tazewell County",7,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17181","IL","Union County",13,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17181","IL","Union County",13,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17181","IL","Union County",13,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17183","IL","Vermilion County",9,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17183","IL","Vermilion County",9,"Coventry Health Care",96601,0,0,0,0,0,0,0,0,0,5
2014,"17183","IL","Vermilion County",9,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17183","IL","Vermilion County",9,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17185","IL","Wabash County",13,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17185","IL","Wabash County",13,"Coventry Health Care",96601,0,0,0,0,0,0,0,0,0,5
2014,"17185","IL","Wabash County",13,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17185","IL","Wabash County",13,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17187","IL","Warren County",6,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,18
2014,"17187","IL","Warren County",6,"Coventry Health Care",96601,0,0,0,0,0,0,0,0,0,5
2014,"17187","IL","Warren County",6,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17187","IL","Warren County",6,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17189","IL","Washington County",11,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17189","IL","Washington County",11,"Coventry Health Care",35670,0,0,0,0,0,0,0,0,0,5
2014,"17189","IL","Washington County",11,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17189","IL","Washington County",11,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17191","IL","Wayne County",13,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17191","IL","Wayne County",13,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17191","IL","Wayne County",13,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17193","IL","White County",13,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17193","IL","White County",13,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17193","IL","White County",13,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17195","IL","Whiteside County",6,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,18
2014,"17195","IL","Whiteside County",6,"Coventry Health Care",96601,0,0,0,0,0,0,0,0,0,5
2014,"17195","IL","Whiteside County",6,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17195","IL","Whiteside County",6,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17197","IL","Will County",4,"Aetna",72547,0,0,1,0,0,0,0,0,0,7
2014,"17197","IL","Will County",4,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,21
2014,"17197","IL","Will County",4,"Coventry Health Care",96601,0,0,0,0,0,0,0,0,0,5
2014,"17197","IL","Will County",4,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17197","IL","Will County",4,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17199","IL","Williamson County",13,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17199","IL","Williamson County",13,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17199","IL","Williamson County",13,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17201","IL","Winnebago County",5,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,15
2014,"17201","IL","Winnebago County",5,"Coventry Health Care",96601,0,0,0,0,0,0,0,0,0,10
2014,"17201","IL","Winnebago County",5,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17201","IL","Winnebago County",5,"Humana Health Plan, Inc.",58288,1,0,0,0,0,0,0,0,0,6
2014,"17201","IL","Winnebago County",5,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"17203","IL","Woodford County",7,"Blue Cross Blue Shield of Illinois",36096,0,0,0,0,0,0,0,0,0,12
2014,"17203","IL","Woodford County",7,"Coventry Health Care",96601,0,0,0,0,0,0,0,0,0,5
2014,"17203","IL","Woodford County",7,"Health Alliance Medical Plans, Inc.",20129,0,0,0,0,0,0,0,0,0,9
2014,"17203","IL","Woodford County",7,"Humana Insurance Company",68303,1,0,0,0,0,0,0,0,0,7
2014,"17203","IL","Woodford County",7,"Land of Lincoln Mutual Health Insurance Company",79763,0,0,0,0,0,0,0,0,0,13
2014,"18001","IN","Adams County",3,"Ambetter from MHS",35065,0,0,0,0,1,0,0,0,0,27
2014,"18001","IN","Adams County",3,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18001","IN","Adams County",3,"PHP",50816,0,0,0,0,0,0,0,0,0,8
2014,"18003","IN","Allen County",4,"Ambetter from MHS",35065,0,0,0,0,1,0,0,0,0,27
2014,"18003","IN","Allen County",4,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18003","IN","Allen County",4,"MDwise Marketplace",85320,0,0,0,0,0,0,0,0,0,3
2014,"18003","IN","Allen County",4,"PHP",50816,0,0,0,0,0,0,0,0,0,8
2014,"18005","IN","Bartholomew County",12,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18005","IN","Bartholomew County",12,"MDwise Marketplace",85320,0,0,0,0,0,0,0,0,0,3
2014,"18007","IN","Benton County",5,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18007","IN","Benton County",5,"MDwise Marketplace",85320,0,0,0,0,0,0,0,0,0,3
2014,"18007","IN","Benton County",5,"PHP",50816,0,0,0,0,0,0,0,0,0,8
2014,"18009","IN","Blackford County",8,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18009","IN","Blackford County",8,"MDwise Marketplace",85320,0,0,0,0,0,0,0,0,0,3
2014,"18009","IN","Blackford County",8,"PHP",50816,0,0,0,0,0,0,0,0,0,8
2014,"18011","IN","Boone County",10,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18011","IN","Boone County",10,"MDwise Marketplace",85320,0,0,0,0,0,0,0,0,0,3
2014,"18011","IN","Boone County",10,"PHP",50816,0,0,0,0,0,0,0,0,0,8
2014,"18013","IN","Brown County",13,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18013","IN","Brown County",13,"MDwise Marketplace",85320,0,0,0,0,0,0,0,0,0,3
2014,"18015","IN","Carroll County",7,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18015","IN","Carroll County",7,"MDwise Marketplace",85320,0,0,0,0,0,0,0,0,0,3
2014,"18015","IN","Carroll County",7,"PHP",50816,0,0,0,0,0,0,0,0,0,8
2014,"18017","IN","Cass County",6,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18017","IN","Cass County",6,"MDwise Marketplace",85320,0,0,0,0,0,0,0,0,0,3
2014,"18017","IN","Cass County",6,"PHP",50816,0,0,0,0,0,0,0,0,0,8
2014,"18019","IN","Clark County",16,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18021","IN","Clay County",9,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18021","IN","Clay County",9,"MDwise Marketplace",85320,0,0,0,0,0,0,0,0,0,3
2014,"18023","IN","Clinton County",7,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18023","IN","Clinton County",7,"MDwise Marketplace",85320,0,0,0,0,0,0,0,0,0,3
2014,"18023","IN","Clinton County",7,"PHP",50816,0,0,0,0,0,0,0,0,0,8
2014,"18025","IN","Crawford County",16,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18025","IN","Crawford County",16,"MDwise Marketplace",85320,0,0,0,0,0,0,0,0,0,3
2014,"18027","IN","Daviess County",15,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18027","IN","Daviess County",15,"MDwise Marketplace",85320,0,0,0,0,0,0,0,0,0,3
2014,"18029","IN","Dearborn County",14,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18031","IN","Decatur County",12,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18031","IN","Decatur County",12,"MDwise Marketplace",85320,0,0,0,0,0,0,0,0,0,3
2014,"18033","IN","DeKalb County",3,"Ambetter from MHS",35065,0,0,0,0,1,0,0,0,0,27
2014,"18033","IN","DeKalb County",3,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18033","IN","DeKalb County",3,"PHP",50816,0,0,0,0,0,0,0,0,0,8
2014,"18035","IN","Delaware County",8,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18035","IN","Delaware County",8,"MDwise Marketplace",85320,0,0,0,0,0,0,0,0,0,3
2014,"18035","IN","Delaware County",8,"PHP",50816,0,0,0,0,0,0,0,0,0,8
2014,"18037","IN","Dubois County",15,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18037","IN","Dubois County",15,"MDwise Marketplace",85320,0,0,0,0,0,0,0,0,0,3
2014,"18039","IN","Elkhart County",2,"Ambetter from MHS",35065,0,0,0,0,1,0,0,0,0,27
2014,"18039","IN","Elkhart County",2,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18039","IN","Elkhart County",2,"MDwise Marketplace",85320,0,0,0,0,0,0,0,0,0,3
2014,"18039","IN","Elkhart County",2,"PHP",50816,0,0,0,0,0,0,0,0,0,8
2014,"18041","IN","Fayette County",11,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18041","IN","Fayette County",11,"MDwise Marketplace",85320,0,0,0,0,0,0,0,0,0,3
2014,"18043","IN","Floyd County",16,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18045","IN","Fountain County",7,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18045","IN","Fountain County",7,"MDwise Marketplace",85320,0,0,0,0,0,0,0,0,0,3
2014,"18045","IN","Fountain County",7,"PHP",50816,0,0,0,0,0,0,0,0,0,8
2014,"18047","IN","Franklin County",14,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18049","IN","Fulton County",6,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18049","IN","Fulton County",6,"MDwise Marketplace",85320,0,0,0,0,0,0,0,0,0,3
2014,"18049","IN","Fulton County",6,"PHP",50816,0,0,0,0,0,0,0,0,0,8
2014,"18051","IN","Gibson County",17,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18051","IN","Gibson County",17,"MDwise Marketplace",85320,0,0,0,0,0,0,0,0,0,3
2014,"18053","IN","Grant County",8,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18053","IN","Grant County",8,"MDwise Marketplace",85320,0,0,0,0,0,0,0,0,0,3
2014,"18053","IN","Grant County",8,"PHP",50816,0,0,0,0,0,0,0,0,0,8
2014,"18055","IN","Greene County",15,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18055","IN","Greene County",15,"MDwise Marketplace",85320,0,0,0,0,0,0,0,0,0,3
2014,"18057","IN","Hamilton County",10,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18057","IN","Hamilton County",10,"MDwise Marketplace",85320,0,0,0,0,0,0,0,0,0,3
2014,"18057","IN","Hamilton County",10,"PHP",50816,0,0,0,0,0,0,0,0,0,8
2014,"18059","IN","Hancock County",11,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18059","IN","Hancock County",11,"MDwise Marketplace",85320,0,0,0,0,0,0,0,0,0,3
2014,"18061","IN","Harrison County",16,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18063","IN","Hendricks County",10,"Anthem Blue Cross and Blue Shield",17575,0,1,0,0,0,0,0,0,0,16
2014,"18063","IN","Hendricks County",10,"MDwise Marketplace",85320,0,0,0,0,0,0,0,0,0,3
