State Code,County Name,Metal Level,Issuer Name,Plan ID (Standard Component),Plan Marketing Name,Plan Type,Rating Area,Child Only Offering,Source,Customer Service Phone Number Local,Customer Service Phone Number Toll Free,Customer Service Phone Number TTY,Network URL,Plan Brochure URL,Summary of Benefits URL,Drug Formulary URL,Accredidation,Adult Dental ,Child Dental ,EHB Percent of Total Premium,Premium Scenarios,Premium Child,Premium Adult Individual Age 21,Premium Adult Individual Age 27,Premium Adult Individual Age 30 ,Premium Adult Individual Age 40 ,Premium Adult Individual Age 50 ,Premium Adult Individual Age 60 ,Premium Couple 21  ,Premium Couple 30 ,Premium Couple 40 ,Premium Couple 50 ,Premium Couple 60 ,"Couple+1 child, Age 21","Couple+1 child, Age 30 ","Couple+1 child, Age 40 ","Couple+1 child, Age 50 ","Couple+2 children, Age 21","Couple+2 children, Age 30 ","Couple+2 children, Age 40 ","Couple+2 children, Age 50","Couple+3 or more Children, Age 21","Couple+3 or more Children, Age 30","Couple+3 or more Children, Age 40","Couple+3 or more Children, Age 50","Individual+1 child, Age 21","Individual+1 child, Age 30","Individual+1 child, Age 40","Individual+1 child, Age 50","Individual+2 children, Age 21","Individual+2 children, Age 30","Individual+2 children, Age 40","Individual+2 children, Age 50","Individual+3 or more children, Age 21","Individual+3 or more children, Age 30","Individual+3 or more children, Age 40","Individual+3 or more children, Age 50",Standard Plan Cost Sharing,Medical Deductible - Individual - Standard,Drug Deductible - Individual - Standard,Medical Deductible - Family - Standard,Drug Deductible - Family - Standard,Medical Deductible - Family (Per Person) - Standard,Drug Deductible - Family (Per Person) - Standard,Medical Maximum Out Of Pocket - Individual - Standard,Drug Maximum Out Of Pocket - Individual - Standard,Medical Maximum Out Of Pocket - Family - Standard,Drug Maximum Out Of Pocket - Family - Standard,Medical Maximum Out Of Pocket - Family (Per Person) - Standard,Drug Maximum Out Of Pocket - Family (Per Person) - Standard,Primary Care Physician - Standard,Specialist - Standard,Emergency Room - Standard,Inpatient Facility - Standard,Inpatient Physician - Standard,Generic Drugs - Standard,Preferred Brand Drugs - Standard,Non-preferred Brand Drugs - Standard,Specialty Drugs - Standard,73 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 73 Percent,Drug Deductible - Individual - 73 Percent,Medical Deductible - Family - 73 Percent,Drug Deductible - Family - 73 Percent,Medical Deductible - Family (Per Person) - 73 Percent,Drug Deductible - Family (Per Person) - 73 Percent,Medical Maximum Out Of Pocket - Individual - 73 Percent,Drug Maximum Out Of Pocket - Individual - 73 Percent,Medical Maximum Out Of Pocket - Family - 73 Percent,Drug Maximum Out Of Pocket - Family - 73 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 73 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 73 Percent,Primary Care Physician - 73 Percent,Specialist - 73 Percent,Emergency Room - 73 Percent,Inpatient Facility - 73 Percent,Inpatient Physician - 73 Percent,Generic Drugs - 73 Percent,Preferred Brand Drugs - 73 Percent,Non-preferred Brand Drugs - 73 Percent,Specialty Drugs - 73 Percent,87 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 87 Percent,Drug Deductible - Individual - 87 Percent,Medical Deductible - Family - 87 Percent,Drug Deductible - Family - 87 Percent,Medical Deductible - Family (Per Person) - 87 Percent,Drug Deductible - Family (Per Person) - 87 Percent,Medical Maximum Out Of Pocket - Individual - 87 Percent,Drug Maximum Out Of Pocket - Individual - 87 Percent,Medical Maximum Out Of Pocket - Family - 87 Percent,Drug Maximum Out Of Pocket - Family - 87 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 87 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 87 Percent,Primary Care Physician - 87 Percent,Specialist - 87 Percent,Emergency Room - 87 Percent,Inpatient Facility - 87 Percent,Inpatient Physician - 87 Percent,Generic Drugs - 87 Percent,Preferred Brand Drugs - 87 Percent,Non-preferred Brand Drugs - 87 Percent,Specialty Drugs - 87 Percent,94 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 94 Percent,Drug Deductible - Individual - 94 Percent,Medical Deductible - Family - 94 Percent,Drug Deductible - Family - 94 Percent,Medical Deductible - Family (Per Person) - 94 Percent,Drug Deductible - Family (Per Person) - 94 Percent,Medical Maximum Out Of Pocket -individual - 94 Percent,Drug Maximum Out Of Pocket - individual - 94 Percent,Medical Maximum Out Of Pocket - family - 94 Percent,Drug Maximum Out Of Pocket - Family  - 94 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 94 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 94 Percent,Primary Care Physician - 94 Percent,Specialist - 94 Percent,Emergency Room - 94 Percent,Inpatient Facility - 94 Percent,Inpatient Physician - 94 Percent,Generic Drugs - 94 Percent,Preferred Brand Drugs - 94 Percent,Non-preferred Brand Drugs - 94 Percent,Specialty Drugs - 94 Percent
HI,Honolulu,Gold,Hawaii Medical Service Association,18350HI0880013,HMSA Gold PPO 1000,PPO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-808-948-5555,1-800-620-4672,,http://www.hmsa.com/search/providers,,http://www.hmsa.com/sbc/2016/gold-ppo-1000.pdf,https://hmsa.com,,,,98.8%,,$168.69,$265.65,$278.40,$301.51,$339.50,$474.45,$720.97,$531.30,$603.02,$679.00,$948.90,$1441.94,$699.99,$771.71,$847.69,$1117.59,$868.68,$940.40,$1016.38,$1286.28,$1037.37,$1109.09,$1185.07,$1454.97,$434.34,$470.20,$508.19,$643.14,$603.03,$638.89,$676.88,$811.83,$771.72,$807.58,$845.57,$980.52,,"$1,000",Included in Medical,"$2,000",Included in Medical,"$1,000",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$20,$20,20%,20% Coinsurance after deductible,20% Coinsurance after deductible,$7,$30 Copay after deductible,$75 Copay after deductible,$100 Copay after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,Honolulu,Silver,Hawaii Medical Service Association,18350HI0880017,HMSA Silver PPO 1500,PPO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-808-948-5555,1-800-620-4672,,http://www.hmsa.com/search/providers,,http://www.hmsa.com/sbc/2016/silver-ppo-1500.pdf,https://hmsa.com,,,,98.8%,,$138.99,$218.88,$229.38,$248.43,$279.73,$390.92,$594.03,$437.76,$496.86,$559.46,$781.84,$1188.06,$576.75,$635.85,$698.45,$920.83,$715.74,$774.84,$837.44,$1059.82,$854.73,$913.83,$976.43,$1198.81,$357.87,$387.42,$418.72,$529.91,$496.86,$526.41,$557.71,$668.90,$635.85,$665.40,$696.70,$807.89,,"$1,500",Included in Medical,"$3,000",Included in Medical,"$1,500",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$40,$40,20%,30% Coinsurance after deductible,30% Coinsurance after deductible,$10,$50 Copay after deductible,$100 Copay after deductible,$150 Copay after deductible,,"$1,500",Included in Medical,"$3,000",Included in Medical,"$1,500",Included in Medical,$5200.00,Included in Medical,"$10,400",Included in Medical,"$5,200",Included in Medical,$40,$40,20%,30% Coinsurance after deductible,30% Coinsurance after deductible,$10,$50 Copay after deductible,$100 Copay after deductible,$150 Copay after deductible,,$500,Included in Medical,"$1,000",Included in Medical,$500,Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,"$2,250",Included in Medical,$10,$10,20%,20% Coinsurance after deductible,20% Coinsurance after deductible,$7,$30,$75,$100 Copay after deductible,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,"$1,000",Included in Medical,"$2,000",Included in Medical,"$1,000",Included in Medical,$10,$10,20%,10%,10%,$7,$30,$75,$100
HI,Honolulu,Silver,Hawaii Medical Service Association,18350HI0880029,HMSA Silver PPO 2500,PPO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-808-948-5555,1-800-620-4672,,http://www.hmsa.com/search/providers,,http://www.hmsa.com/sbc/2016/silver-ppo-2500.pdf,https://hmsa.com,,,,98.8%,,$136.81,$215.45,$225.79,$244.53,$275.34,$384.79,$584.72,$430.90,$489.06,$550.68,$769.58,$1169.44,$567.71,$625.87,$687.49,$906.39,$704.52,$762.68,$824.30,$1043.20,$841.33,$899.49,$961.11,$1180.01,$352.26,$381.34,$412.15,$521.60,$489.07,$518.15,$548.96,$658.41,$625.88,$654.96,$685.77,$795.22,,"$2,500",Included in Medical,"$5,000",Included in Medical,"$2,500",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$30,$30,20%,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,$50 Copay after deductible,$100 Copay after deductible,$150 Copay after deductible,,"$2,395",Included in Medical,"$4,790",Included in Medical,"$2,395",Included in Medical,$5200.00,Included in Medical,"$10,400",Included in Medical,"$5,200",Included in Medical,$30,$30,20%,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,$50 Copay after deductible,$100 Copay after deductible,$150 Copay after deductible,,$500,Included in Medical,"$1,000",Included in Medical,$500,Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,"$2,250",Included in Medical,$10,$10,20%,20% Coinsurance after deductible,20% Coinsurance after deductible,$7,$30,$75,$100 Copay after deductible,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,"$1,000",Included in Medical,"$2,000",Included in Medical,"$1,000",Included in Medical,$10,$10,20%,10%,10%,$7,$30,$75,$100
HI,Honolulu,Bronze,Hawaii Medical Service Association,18350HI0880033,HMSA Bronze PPO 6850,PPO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-808-948-5555,1-800-620-4672,,http://www.hmsa.com/search/providers,,http://www.hmsa.com/sbc/2016/bronze-ppo-6850.pdf,https://hmsa.com,,,,98.8%,,$106.22,$167.28,$175.31,$189.87,$213.79,$298.77,$454.01,$334.56,$379.74,$427.58,$597.54,$908.02,$440.78,$485.96,$533.80,$703.76,$547.00,$592.18,$640.02,$809.98,$653.22,$698.40,$746.24,$916.20,$273.50,$296.09,$320.01,$404.99,$379.72,$402.31,$426.23,$511.21,$485.94,$508.53,$532.45,$617.43,,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,$10,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,Honolulu,Platinum,Hawaii Medical Service Association,18350HI0890003,HMSA Platinum HMO,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-808-948-5555,1-800-620-4672,,http://www.hmsa.com/search/providers,,http://www.hmsa.com/sbc/2016/platinum-hmo.pdf,https://hmsa.com,,,,97.4%,,$211.00,$332.29,$348.24,$377.15,$424.67,$593.47,$901.83,$664.58,$754.30,$849.34,$1186.94,$1803.66,$875.58,$965.30,$1060.34,$1397.94,$1086.58,$1176.30,$1271.34,$1608.94,$1297.58,$1387.30,$1482.34,$1819.94,$543.29,$588.15,$635.67,$804.47,$754.29,$799.15,$846.67,$1015.47,$965.29,$1010.15,$1057.67,$1226.47,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$10,$20,$250,$300 Copay per Day,10%,$7,$30,$75,$100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,Honolulu,Gold,Hawaii Medical Service Association,18350HI0890004,HMSA Gold HMO,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-808-948-5555,1-800-620-4672,,http://www.hmsa.com/search/providers,,http://www.hmsa.com/sbc/2016/gold-hmo.pdf,https://hmsa.com,,,,98.8%,,$164.79,$259.51,$271.97,$294.55,$331.66,$463.49,$704.32,$519.02,$589.10,$663.32,$926.98,$1408.64,$683.81,$753.89,$828.11,$1091.77,$848.60,$918.68,$992.90,$1256.56,$1013.39,$1083.47,$1157.69,$1421.35,$424.30,$459.34,$496.45,$628.28,$589.09,$624.13,$661.24,$793.07,$753.88,$788.92,$826.03,$957.86,,"$1,000",Included in Medical,"$2,000",Included in Medical,"$1,000",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$15,$30,$250,$300 Copay per Day after deductible,20% Coinsurance after deductible,$7,$30,$75 Copay after deductible,$100 Copay after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,Honolulu,Silver,Hawaii Medical Service Association,18350HI0890005,HMSA Silver HMO,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-808-948-5555,1-800-620-4672,,http://www.hmsa.com/search/providers,,http://www.hmsa.com/sbc/2016/silver-hmo.pdf,https://hmsa.com,,,,98.8%,,$129.34,$203.69,$213.47,$231.19,$260.31,$363.79,$552.81,$407.38,$462.38,$520.62,$727.58,$1105.62,$536.72,$591.72,$649.96,$856.92,$666.06,$721.06,$779.30,$986.26,$795.40,$850.40,$908.64,$1115.60,$333.03,$360.53,$389.65,$493.13,$462.37,$489.87,$518.99,$622.47,$591.71,$619.21,$648.33,$751.81,,"$2,500",Included in Medical,"$5,000",Included in Medical,"$2,500",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$20,$40,$250,$300 Copay per Day after deductible,30% Coinsurance after deductible,$10,$50 Copay after deductible,$100 Copay after deductible,$150 Copay after deductible,,"$2,000",Included in Medical,"$4,000",Included in Medical,"$2,000",Included in Medical,$5200.00,Included in Medical,"$10,400",Included in Medical,"$5,200",Included in Medical,$20,$40,$250,$300 Copay per Day after deductible,30% Coinsurance after deductible,$10,$50 Copay after deductible,$100 Copay after deductible,$150 Copay after deductible,,$500,Included in Medical,"$1,000",Included in Medical,$500,Included in Medical,"$2,225",Included in Medical,"$4,450",Included in Medical,"$2,225",Included in Medical,$10,$20,$250,$200 Copay per Day after deductible,10% Coinsurance after deductible,$7,$30,$75,$100 Copay after deductible,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,$745,Included in Medical,"$1,490",Included in Medical,$745,Included in Medical,$10,$20,$250,$100 Copay per Day,10%,$7,$30,$75,$100
HI,Honolulu,Bronze,Hawaii Medical Service Association,18350HI0890006,HMSA Bronze HMO,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-808-948-5555,1-800-620-4672,,http://www.hmsa.com/search/providers,,http://www.hmsa.com/sbc/2016/bronze-hmo.pdf,https://hmsa.com,,,,98.8%,,$98.61,$155.28,$162.74,$176.25,$198.45,$277.34,$421.44,$310.56,$352.50,$396.90,$554.68,$842.88,$409.17,$451.11,$495.51,$653.29,$507.78,$549.72,$594.12,$751.90,$606.39,$648.33,$692.73,$850.51,$253.89,$274.86,$297.06,$375.95,$352.50,$373.47,$395.67,$474.56,$451.11,$472.08,$494.28,$573.17,,"$5,000",Included in Medical,"$10,000",Included in Medical,"$5,000",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$30 Copay after deductible,$60 Copay after deductible,$250 Copay after deductible,$400 Copay per Day after deductible,40% Coinsurance after deductible,$10,$50 Copay after deductible,$100 Copay after deductible,$150 Copay after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,Honolulu,Platinum,"Kaiser Foundation Health Plan, Inc.",60612HI0110001,KP Platinum $10 - Fit,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-800-570-8004,1-800-570-8004,1-877-447-5990,https://healthy.kaiserpermanente.org/health/care/consumer/locate-our-services/doctors-and-locations,https://individual-family.kaiserpermanente.org/healthinsurance/health-plan-coverage-and-costs/hawaii-health-plan-coverage-and-costs.html,http://www.kpinhawaii.com/sbc/2016/if-10001-sbc.htm,https://healthy.kaiserpermanente.org/health/care/!ut/p/a0/04_Sj9CPykssy0xPLMnMz0vMAfIjk1PzSlKLrJLzy1KLUlN0c1NTMpPB0sW6aflFuaU5iUWV-uH6UfpRRanpQGH9SA9HMDcvPyU1M,,,,93.6%,,$172.17,$271.13,$284.14,$307.73,$346.50,$484.23,$735.84,$542.26,$615.46,$693.00,$968.46,$1471.68,$714.43,$787.63,$865.17,$1140.63,$886.60,$959.80,$1037.34,$1312.80,$1058.77,$1131.97,$1209.51,$1484.97,$443.30,$479.90,$518.67,$656.40,$615.47,$652.07,$690.84,$828.57,$787.64,$824.24,$863.01,$1000.74,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,"$4,000",Included in Medical,"$8,000",Included in Medical,"$4,000",Included in Medical,$10,$20,$250,$300 Copay per Day,No Charge,$10,$45,$45,$75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,Honolulu,Gold,"Kaiser Foundation Health Plan, Inc.",60612HI0110002,KP Gold I $20 - Fit,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-800-570-8004,1-800-570-8004,1-877-447-5990,https://healthy.kaiserpermanente.org/health/care/consumer/locate-our-services/doctors-and-locations,https://individual-family.kaiserpermanente.org/healthinsurance/health-plan-coverage-and-costs/hawaii-health-plan-coverage-and-costs.html,http://www.kpinhawaii.com/sbc/2016/if-10002-sbc.htm,https://healthy.kaiserpermanente.org/health/care/!ut/p/a0/04_Sj9CPykssy0xPLMnMz0vMAfIjk1PzSlKLrJLzy1KLUlN0c1NTMpPB0sW6aflFuaU5iUWV-uH6UfpRRanpQGH9SA9HMDcvPyU1M,,,,95.4%,,$159.34,$250.93,$262.97,$284.80,$320.69,$448.16,$681.02,$501.86,$569.60,$641.38,$896.32,$1362.04,$661.20,$728.94,$800.72,$1055.66,$820.54,$888.28,$960.06,$1215.00,$979.88,$1047.62,$1119.40,$1374.34,$410.27,$444.14,$480.03,$607.50,$569.61,$603.48,$639.37,$766.84,$728.95,$762.82,$798.71,$926.18,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,$20,$30,$300,$500 Copay per Day,No Charge,$10,$50,$50,$75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,Honolulu,Silver,"Kaiser Foundation Health Plan, Inc.",60612HI0110004,KP Silver II $30 - Fit,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-800-570-8004,1-800-570-8004,1-877-447-5990,https://healthy.kaiserpermanente.org/health/care/consumer/locate-our-services/doctors-and-locations,https://individual-family.kaiserpermanente.org/healthinsurance/health-plan-coverage-and-costs/hawaii-health-plan-coverage-and-costs.html,http://www.kpinhawaii.com/sbc/2016/if-10004-sbc.htm,https://healthy.kaiserpermanente.org/health/care/!ut/p/a0/04_Sj9CPykssy0xPLMnMz0vMAfIjk1PzSlKLrJLzy1KLUlN0c1NTMpPB0sW6aflFuaU5iUWV-uH6UfpRRanpQGH9SA9HMDcvPyU1M,,,,95%,,$135.10,$212.76,$222.97,$241.48,$271.90,$379.98,$577.42,$425.52,$482.96,$543.80,$759.96,$1154.84,$560.62,$618.06,$678.90,$895.06,$695.72,$753.16,$814.00,$1030.16,$830.82,$888.26,$949.10,$1165.26,$347.86,$376.58,$407.00,$515.08,$482.96,$511.68,$542.10,$650.18,$618.06,$646.78,$677.20,$785.28,,"$1,500",$250,"$3,000",$500,"$1,500",$250,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,$30,$40,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$15,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,"$1,500",$250,"$3,000",$500,"$1,500",$250,$5200.00,Included in Medical,"$10,400",Included in Medical,"$5,200",Included in Medical,$20,$30,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$15,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,$0,$0,$0,$0,$0,$0,"$2,250",Included in Medical,"$4,500",Included in Medical,"$2,250",Included in Medical,$15,$25,20%,20%,20%,$10,40%,40%,40%,,$0,$0,$0,$0,$0,$0,"$2,250",Included in Medical,"$4,500",Included in Medical,"$2,250",Included in Medical,$5,$10,10%,10%,10%,$5,10%,10%,10%
HI,Honolulu,Bronze,"Kaiser Foundation Health Plan, Inc.",60612HI0110005,KP Bronze I $50 - Fit,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-800-570-8004,1-800-570-8004,1-877-447-5990,https://healthy.kaiserpermanente.org/health/care/consumer/locate-our-services/doctors-and-locations,https://individual-family.kaiserpermanente.org/healthinsurance/health-plan-coverage-and-costs/hawaii-health-plan-coverage-and-costs.html,http://www.kpinhawaii.com/sbc/2016/if-10005-sbc.htm,https://healthy.kaiserpermanente.org/health/care/!ut/p/a0/04_Sj9CPykssy0xPLMnMz0vMAfIjk1PzSlKLrJLzy1KLUlN0c1NTMpPB0sW6aflFuaU5iUWV-uH6UfpRRanpQGH9SA9HMDcvPyU1M,,,,94.5%,,$117.38,$184.85,$193.73,$209.81,$236.24,$330.15,$501.69,$369.70,$419.62,$472.48,$660.30,$1003.38,$487.08,$537.00,$589.86,$777.68,$604.46,$654.38,$707.24,$895.06,$721.84,$771.76,$824.62,$1012.44,$302.23,$327.19,$353.62,$447.53,$419.61,$444.57,$471.00,$564.91,$536.99,$561.95,$588.38,$682.29,,"$6,000",$750,"$12,000","$1,500","$6,000",$750,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$50,$75,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,$25,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,Honolulu,Platinum,"Kaiser Foundation Health Plan, Inc.",60612HI0110006,KP Platinum $10 - ChiroAcuMassage - Fit,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-800-570-8004,1-800-570-8004,1-877-447-5990,https://healthy.kaiserpermanente.org/health/care/consumer/locate-our-services/doctors-and-locations,https://individual-family.kaiserpermanente.org/healthinsurance/health-plan-coverage-and-costs/hawaii-health-plan-coverage-and-costs.html,http://www.kpinhawaii.com/sbc/2016/if-10006-sbc.htm,https://healthy.kaiserpermanente.org/health/care/!ut/p/a0/04_Sj9CPykssy0xPLMnMz0vMAfIjk1PzSlKLrJLzy1KLUlN0c1NTMpPB0sW6aflFuaU5iUWV-uH6UfpRRanpQGH9SA9HMDcvPyU1M,,,,92.6%,,$173.79,$273.69,$286.82,$310.63,$349.77,$488.80,$742.79,$547.38,$621.26,$699.54,$977.60,$1485.58,$721.17,$795.05,$873.33,$1151.39,$894.96,$968.84,$1047.12,$1325.18,$1068.75,$1142.63,$1220.91,$1498.97,$447.48,$484.42,$523.56,$662.59,$621.27,$658.21,$697.35,$836.38,$795.06,$832.00,$871.14,$1010.17,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,"$4,000",Included in Medical,"$8,000",Included in Medical,"$4,000",Included in Medical,$10,$20,$250,$300 Copay per Day,No Charge,$10,$45,$45,$75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,Honolulu,Gold,"Kaiser Foundation Health Plan, Inc.",60612HI0110007,KP Gold I $20 - ChiroAcuMassage - Fit,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-800-570-8004,1-800-570-8004,1-877-447-5990,https://healthy.kaiserpermanente.org/health/care/consumer/locate-our-services/doctors-and-locations,https://individual-family.kaiserpermanente.org/healthinsurance/health-plan-coverage-and-costs/hawaii-health-plan-coverage-and-costs.html,http://www.kpinhawaii.com/sbc/2016/if-10007-sbc.htm,https://healthy.kaiserpermanente.org/health/care/!ut/p/a0/04_Sj9CPykssy0xPLMnMz0vMAfIjk1PzSlKLrJLzy1KLUlN0c1NTMpPB0sW6aflFuaU5iUWV-uH6UfpRRanpQGH9SA9HMDcvPyU1M,,,,94.4%,,$160.95,$253.46,$265.63,$287.68,$323.92,$452.68,$687.89,$506.92,$575.36,$647.84,$905.36,$1375.78,$667.87,$736.31,$808.79,$1066.31,$828.82,$897.26,$969.74,$1227.26,$989.77,$1058.21,$1130.69,$1388.21,$414.41,$448.63,$484.87,$613.63,$575.36,$609.58,$645.82,$774.58,$736.31,$770.53,$806.77,$935.53,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,$20,$30,$300,$500 Copay per Day,No Charge,$10,$50,$50,$75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,Honolulu,Silver,"Kaiser Foundation Health Plan, Inc.",60612HI0110009,KP Silver II $30 - ChiroAcuMassage - Fit,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-800-570-8004,1-800-570-8004,1-877-447-5990,https://healthy.kaiserpermanente.org/health/care/consumer/locate-our-services/doctors-and-locations,https://individual-family.kaiserpermanente.org/healthinsurance/health-plan-coverage-and-costs/hawaii-health-plan-coverage-and-costs.html,http://www.kpinhawaii.com/sbc/2016/if-10009-sbc.htm,https://healthy.kaiserpermanente.org/health/care/!ut/p/a0/04_Sj9CPykssy0xPLMnMz0vMAfIjk1PzSlKLrJLzy1KLUlN0c1NTMpPB0sW6aflFuaU5iUWV-uH6UfpRRanpQGH9SA9HMDcvPyU1M,,,,93.7%,,$136.73,$215.32,$225.65,$244.38,$275.17,$384.56,$584.37,$430.64,$488.76,$550.34,$769.12,$1168.74,$567.37,$625.49,$687.07,$905.85,$704.10,$762.22,$823.80,$1042.58,$840.83,$898.95,$960.53,$1179.31,$352.05,$381.11,$411.90,$521.29,$488.78,$517.84,$548.63,$658.02,$625.51,$654.57,$685.36,$794.75,,"$1,500",$250,"$3,000",$500,"$1,500",$250,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,$30,$40,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$15,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,"$1,500",$250,"$3,000",$500,"$1,500",$250,$5200.00,Included in Medical,"$10,400",Included in Medical,"$5,200",Included in Medical,$20,$30,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$15,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,$0,$0,$0,$0,$0,$0,"$2,250",Included in Medical,"$4,500",Included in Medical,"$2,250",Included in Medical,$15,$25,20%,20%,20%,$10,40%,40%,40%,,$0,$0,$0,$0,$0,$0,"$2,250",Included in Medical,"$4,500",Included in Medical,"$2,250",Included in Medical,$5,$10,10%,10%,10%,$5,10%,10%,10%
