State Code,County Name,Metal Level,Issuer Name,Plan ID (Standard Component),Plan Marketing Name,Plan Type,Rating Area,Child Only Offering,Source,Customer Service Phone Number Local,Customer Service Phone Number Toll Free,Customer Service Phone Number TTY,Network URL,Plan Brochure URL,Summary of Benefits URL,Drug Formulary URL,Accredidation,Adult Dental ,Child Dental ,EHB Percent of Total Premium,Premium Scenarios,Premium Child,Premium Adult Individual Age 21,Premium Adult Individual Age 27,Premium Adult Individual Age 30 ,Premium Adult Individual Age 40 ,Premium Adult Individual Age 50 ,Premium Adult Individual Age 60 ,Premium Couple 21  ,Premium Couple 30 ,Premium Couple 40 ,Premium Couple 50 ,Premium Couple 60 ,"Couple+1 child, Age 21","Couple+1 child, Age 30 ","Couple+1 child, Age 40 ","Couple+1 child, Age 50 ","Couple+2 children, Age 21","Couple+2 children, Age 30 ","Couple+2 children, Age 40 ","Couple+2 children, Age 50","Couple+3 or more Children, Age 21","Couple+3 or more Children, Age 30","Couple+3 or more Children, Age 40","Couple+3 or more Children, Age 50","Individual+1 child, Age 21","Individual+1 child, Age 30","Individual+1 child, Age 40","Individual+1 child, Age 50","Individual+2 children, Age 21","Individual+2 children, Age 30","Individual+2 children, Age 40","Individual+2 children, Age 50","Individual+3 or more children, Age 21","Individual+3 or more children, Age 30","Individual+3 or more children, Age 40","Individual+3 or more children, Age 50",Standard Plan Cost Sharing,Medical Deductible - Individual - Standard,Drug Deductible - Individual - Standard,Medical Deductible - Family - Standard,Drug Deductible - Family - Standard,Medical Deductible - Family (Per Person) - Standard,Drug Deductible - Family (Per Person) - Standard,Medical Maximum Out Of Pocket - Individual - Standard,Drug Maximum Out Of Pocket - Individual - Standard,Medical Maximum Out Of Pocket - Family - Standard,Drug Maximum Out Of Pocket - Family - Standard,Medical Maximum Out Of Pocket - Family (Per Person) - Standard,Drug Maximum Out Of Pocket - Family (Per Person) - Standard,Primary Care Physician - Standard,Specialist - Standard,Emergency Room - Standard,Inpatient Facility - Standard,Inpatient Physician - Standard,Generic Drugs - Standard,Preferred Brand Drugs - Standard,Non-preferred Brand Drugs - Standard,Specialty Drugs - Standard,73 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 73 Percent,Drug Deductible - Individual - 73 Percent,Medical Deductible - Family - 73 Percent,Drug Deductible - Family - 73 Percent,Medical Deductible - Family (Per Person) - 73 Percent,Drug Deductible - Family (Per Person) - 73 Percent,Medical Maximum Out Of Pocket - Individual - 73 Percent,Drug Maximum Out Of Pocket - Individual - 73 Percent,Medical Maximum Out Of Pocket - Family - 73 Percent,Drug Maximum Out Of Pocket - Family - 73 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 73 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 73 Percent,Primary Care Physician - 73 Percent,Specialist - 73 Percent,Emergency Room - 73 Percent,Inpatient Facility - 73 Percent,Inpatient Physician - 73 Percent,Generic Drugs - 73 Percent,Preferred Brand Drugs - 73 Percent,Non-preferred Brand Drugs - 73 Percent,Specialty Drugs - 73 Percent,87 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 87 Percent,Drug Deductible - Individual - 87 Percent,Medical Deductible - Family - 87 Percent,Drug Deductible - Family - 87 Percent,Medical Deductible - Family (Per Person) - 87 Percent,Drug Deductible - Family (Per Person) - 87 Percent,Medical Maximum Out Of Pocket - Individual - 87 Percent,Drug Maximum Out Of Pocket - Individual - 87 Percent,Medical Maximum Out Of Pocket - Family - 87 Percent,Drug Maximum Out Of Pocket - Family - 87 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 87 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 87 Percent,Primary Care Physician - 87 Percent,Specialist - 87 Percent,Emergency Room - 87 Percent,Inpatient Facility - 87 Percent,Inpatient Physician - 87 Percent,Generic Drugs - 87 Percent,Preferred Brand Drugs - 87 Percent,Non-preferred Brand Drugs - 87 Percent,Specialty Drugs - 87 Percent,94 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 94 Percent,Drug Deductible - Individual - 94 Percent,Medical Deductible - Family - 94 Percent,Drug Deductible - Family - 94 Percent,Medical Deductible - Family (Per Person) - 94 Percent,Drug Deductible - Family (Per Person) - 94 Percent,Medical Maximum Out Of Pocket -individual - 94 Percent,Drug Maximum Out Of Pocket - individual - 94 Percent,Medical Maximum Out Of Pocket - family - 94 Percent,Drug Maximum Out Of Pocket - Family  - 94 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 94 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 94 Percent,Primary Care Physician - 94 Percent,Specialist - 94 Percent,Emergency Room - 94 Percent,Inpatient Facility - 94 Percent,Inpatient Physician - 94 Percent,Generic Drugs - 94 Percent,Preferred Brand Drugs - 94 Percent,Non-preferred Brand Drugs - 94 Percent,Specialty Drugs - 94 Percent
NV,Lyon,Silver,"HMO Colorado, Inc., dba HMO Nevada",60156NV0230027,Anthem Silver Pathway X HMO 2250 20,HMO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFI,http://editiondigital.net/view/IU65/2016/ON_HIX_NV_KIT_2016,https://www.sbc.anthem.com/dps/ccd1G4P,https://www.anthem.com/NVSelectdrugtier4,,,X,100%,,$193.81,$305.22,$319.87,$346.42,$390.07,$545.12,$828.37,$610.44,$692.84,$780.14,$1090.24,$1656.74,$804.25,$886.65,$973.95,$1284.05,$998.06,$1080.46,$1167.76,$1477.86,$1191.87,$1274.27,$1361.57,$1671.67,$499.03,$540.23,$583.88,$738.93,$692.84,$734.04,$777.69,$932.74,$886.65,$927.85,$971.50,$1126.55,,"$2,250",Included in Medical,"$4,500",Included in Medical,"$2,250",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,$35,20% Coinsurance after deductible,$500 Copay after deductible and 20% Coinsurance after deductible,$500 Copay per Stay after deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,$15,$40,20% Coinsurance after deductible,20% Coinsurance after deductible,,"$2,150",Included in Medical,"$4,300",Included in Medical,"$2,150",Included in Medical,"$5,150",Included in Medical,"$10,300",Included in Medical,"$5,150",Included in Medical,$35,20% Coinsurance after deductible,$150 Copay after deductible and 20% Coinsurance after deductible,$400 Copay per Stay after deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,$15,$40,20% Coinsurance after deductible,20% Coinsurance after deductible,,$750,Included in Medical,"$1,500",Included in Medical,$750,Included in Medical,"$1,500",Included in Medical,"$3,000",Included in Medical,"$1,500",Included in Medical,$25,20% Coinsurance after deductible,$100 Copay after deductible and 20% Coinsurance after deductible,$250 Copay per Stay after deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,$10,$35,20% Coinsurance after deductible,20% Coinsurance after deductible,,$175,Included in Medical,$350,Included in Medical,$175,Included in Medical,$600,Included in Medical,"$1,200",Included in Medical,$600,Included in Medical,$15,20% Coinsurance after deductible,$75 Copay after deductible and 20% Coinsurance after deductible,$150 Copay per Stay after deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,$10,$25,20% Coinsurance after deductible,20% Coinsurance after deductible
NV,Lyon,Bronze,"HMO Colorado, Inc., dba HMO Nevada",60156NV0230028,Anthem Bronze Pathway X HMO 5950 35,HMO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFI,http://editiondigital.net/view/IU65/2016/ON_HIX_NV_KIT_2016,https://www.sbc.anthem.com/dps/ccd1X8Y,https://www.anthem.com/NVSelectdrugtier4,,,X,100%,,$157.12,$247.43,$259.31,$280.83,$316.22,$441.91,$671.53,$494.86,$561.66,$632.44,$883.82,$1343.06,$651.98,$718.78,$789.56,$1040.94,$809.10,$875.90,$946.68,$1198.06,$966.22,$1033.02,$1103.80,$1355.18,$404.55,$437.95,$473.34,$599.03,$561.67,$595.07,$630.46,$756.15,$718.79,$752.19,$787.58,$913.27,,"$5,950",Included in Medical,"$11,900",Included in Medical,"$5,950",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$50,35% Coinsurance after deductible,$500 Copay after deductible and 35% Coinsurance after deductible,35% Coinsurance after deductible,35% Coinsurance after deductible,$30,35% Coinsurance after deductible,35% Coinsurance after deductible,35% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,Lyon,Bronze,"HMO Colorado, Inc., dba HMO Nevada",60156NV0230029,Anthem Bronze Pathway X HMO 4950 50,HMO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFI,http://editiondigital.net/view/IU65/2016/ON_HIX_NV_KIT_2016,https://www.sbc.anthem.com/dps/ccd1X91,https://www.anthem.com/NVSelectdrugtier4,,,X,100%,,$157.86,$248.60,$260.53,$282.16,$317.71,$444.00,$674.70,$497.20,$564.32,$635.42,$888.00,$1349.40,$655.06,$722.18,$793.28,$1045.86,$812.92,$880.04,$951.14,$1203.72,$970.78,$1037.90,$1109.00,$1361.58,$406.46,$440.02,$475.57,$601.86,$564.32,$597.88,$633.43,$759.72,$722.18,$755.74,$791.29,$917.58,,"$4,950",Included in Medical,"$9,900",Included in Medical,"$4,950",Included in Medical,"$5,950",Included in Medical,"$11,900",Included in Medical,"$5,950",Included in Medical,$50 Copay before deductible and 50% Coinsurance after deductible,50% Coinsurance after deductible,$500 Copay after deductible and 50% Coinsurance after deductible,$1000 Copay per Stay after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,Lyon,Gold,"HMO Colorado, Inc., dba HMO Nevada",60156NV0230030,Anthem Gold Pathway X HMO 1450 25,HMO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFI,http://editiondigital.net/view/IU65/2016/ON_HIX_NV_KIT_2016,https://www.sbc.anthem.com/dps/ccd1X94,https://www.anthem.com/NVSelectdrugtier4,,,X,100%,,$233.60,$367.88,$385.54,$417.54,$470.15,$657.03,$998.43,$735.76,$835.08,$940.30,$1314.06,$1996.86,$969.36,$1068.68,$1173.90,$1547.66,$1202.96,$1302.28,$1407.50,$1781.26,$1436.56,$1535.88,$1641.10,$2014.86,$601.48,$651.14,$703.75,$890.63,$835.08,$884.74,$937.35,$1124.23,$1068.68,$1118.34,$1170.95,$1357.83,,"$1,450",Included in Medical,"$2,900",Included in Medical,"$1,450",Included in Medical,"$4,000",Included in Medical,"$8,000",Included in Medical,"$4,000",Included in Medical,$20,$45,$200 Copay after deductible and 25% Coinsurance after deductible,$500 Copay per Stay after deductible and 25% Coinsurance after deductible,25% Coinsurance after deductible,$15,$40,25% Coinsurance after deductible,25% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,Lyon,Gold,"HMO Colorado, Inc., dba HMO Nevada",60156NV0230031,Anthem Gold Pathway X HMO 1800 50,HMO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFI,http://editiondigital.net/view/IU65/2016/ON_HIX_NV_KIT_2016,https://www.sbc.anthem.com/dps/ccd1X97,https://www.anthem.com/NVSelectdrugtier4,,,X,100%,,$218.07,$343.41,$359.89,$389.77,$438.88,$613.33,$932.01,$686.82,$779.54,$877.76,$1226.66,$1864.02,$904.89,$997.61,$1095.83,$1444.73,$1122.96,$1215.68,$1313.90,$1662.80,$1341.03,$1433.75,$1531.97,$1880.87,$561.48,$607.84,$656.95,$831.40,$779.55,$825.91,$875.02,$1049.47,$997.62,$1043.98,$1093.09,$1267.54,,"$1,800",Included in Medical,"$3,600",Included in Medical,"$1,800",Included in Medical,"$3,200",Included in Medical,"$6,400",Included in Medical,"$3,200",Included in Medical,$35,$70,$500 Copay after deductible and 50% Coinsurance after deductible,$500 Copay per Stay after deductible and 50% Coinsurance after deductible,50% Coinsurance after deductible,$15,$40,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,Lyon,Gold,"HMO Colorado, Inc., dba HMO Nevada",60156NV0230032,Anthem Gold Pathway X HMO 1000 20,HMO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFI,http://editiondigital.net/view/IU65/2016/OFF_HIX_NV_KIT_2016,https://www.sbc.anthem.com/dps/ccd1X9A,https://www.anthem.com/NVSelectdrugtier4,,,X,100%,,$247.02,$389.00,$407.67,$441.52,$497.14,$694.75,$1055.75,$778.00,$883.04,$994.28,$1389.50,$2111.50,$1025.02,$1130.06,$1241.30,$1636.52,$1272.04,$1377.08,$1488.32,$1883.54,$1519.06,$1624.10,$1735.34,$2130.56,$636.02,$688.54,$744.16,$941.77,$883.04,$935.56,$991.18,$1188.79,$1130.06,$1182.58,$1238.20,$1435.81,,"$1,000",Included in Medical,"$2,000",Included in Medical,"$1,000",Included in Medical,"$4,500",Included in Medical,"$9,000",Included in Medical,"$4,500",Included in Medical,$25,$50,$200 Copay after deductible and 20% Coinsurance after deductible,$500 Copay per Stay after deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,$15,$40,20% Coinsurance after deductible,20% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,Lyon,Gold,"HMO Colorado, Inc., dba HMO Nevada",60156NV0230033,Anthem Gold Pathway X HMO 1800 50,HMO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFI,http://editiondigital.net/view/IU65/2016/ON_HIX_NV_KIT_2016,https://www.sbc.anthem.com/dps/ccd1X9D,https://www.anthem.com/NVSelectdrugtier4,,,X,100%,,$219.98,$346.43,$363.06,$393.20,$442.74,$618.72,$940.21,$692.86,$786.40,$885.48,$1237.44,$1880.42,$912.84,$1006.38,$1105.46,$1457.42,$1132.82,$1226.36,$1325.44,$1677.40,$1352.80,$1446.34,$1545.42,$1897.38,$566.41,$613.18,$662.72,$838.70,$786.39,$833.16,$882.70,$1058.68,$1006.37,$1053.14,$1102.68,$1278.66,,"$1,800",Included in Medical,"$3,600",Included in Medical,"$1,800",Included in Medical,"$2,750",Included in Medical,"$5,500",Included in Medical,"$2,750",Included in Medical,$35 Copay after deductible,$70 Copay before deductible and 50% Coinsurance after deductible,$500 Copay after deductible and 50% Coinsurance after deductible,$500 Copay per Stay after deductible and 50% Coinsurance after deductible,50% Coinsurance after deductible,$15,$40,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,Mineral,Bronze,"Rocky Mountain Hospital and Medical Service, Inc., dba Anthem Blue Cross and Blue Shield",33670NV1050001,Anthem Bronze Pathway X PPO 20 for HSA,PPO,Rating Area 4,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFR,http://editiondigital.net/view/IU65/2016/ON_HIX_NV_KIT_2016,https://www.sbc.anthem.com/dps/ccd1X7Z,https://www.anthem.com/NVSelectdrugtier4,,,X,100%,,$201.62,$317.51,$332.75,$360.37,$405.78,$567.07,$861.72,$635.02,$720.74,$811.56,$1134.14,$1723.44,$836.64,$922.36,$1013.18,$1335.76,$1038.26,$1123.98,$1214.80,$1537.38,$1239.88,$1325.60,$1416.42,$1739.00,$519.13,$561.99,$607.40,$768.69,$720.75,$763.61,$809.02,$970.31,$922.37,$965.23,$1010.64,$1171.93,,"$4,650",Included in Medical,"$9,300",Included in Medical,"$4,650",Included in Medical,"$6,550",Included in Medical,"$13,100",Included in Medical,"$6,550",Included in Medical,20% Coinsurance after deductible,20% Coinsurance after deductible,$500 Copay after deductible and 20% Coinsurance after deductible,$500 Copay per Stay after deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,Lyon,Silver,"HMO Colorado, Inc., dba HMO Nevada",60156NV0230034,Anthem Silver Pathway X HMO 2000 40,HMO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFI,http://editiondigital.net/view/IU65/2016/ON_HIX_NV_KIT_2016,https://www.sbc.anthem.com/dps/ccd1X9J,https://www.anthem.com/NVSelectdrugtier4,,,X,100%,,$191.92,$302.23,$316.74,$343.03,$386.25,$539.78,$820.25,$604.46,$686.06,$772.50,$1079.56,$1640.50,$796.38,$877.98,$964.42,$1271.48,$988.30,$1069.90,$1156.34,$1463.40,$1180.22,$1261.82,$1348.26,$1655.32,$494.15,$534.95,$578.17,$731.70,$686.07,$726.87,$770.09,$923.62,$877.99,$918.79,$962.01,$1115.54,,"$2,000",Included in Medical,"$4,000",Included in Medical,"$2,000",Included in Medical,"$4,850",Included in Medical,"$9,700",Included in Medical,"$4,850",Included in Medical,$35 Copay before deductible and 40% Coinsurance after deductible,$60 Copay before deductible and 40% Coinsurance after deductible,$200 Copay after deductible and 40% Coinsurance after deductible,$500 Copay per Stay after deductible and 40% Coinsurance after deductible,40% Coinsurance after deductible,$15,$40,40% Coinsurance after deductible,40% Coinsurance after deductible,,"$2,000",Included in Medical,"$4,000",Included in Medical,"$2,000",Included in Medical,"$4,000",Included in Medical,"$8,000",Included in Medical,"$4,000",Included in Medical,$35 Copay before deductible and 40% Coinsurance after deductible,$60 Copay before deductible and 40% Coinsurance after deductible,$200 Copay after deductible and 40% Coinsurance after deductible,$500 Copay per Stay after deductible and 40% Coinsurance after deductible,40% Coinsurance after deductible,$15,$40,40% Coinsurance after deductible,40% Coinsurance after deductible,,$750,Included in Medical,"$1,500",Included in Medical,$750,Included in Medical,"$1,500",Included in Medical,"$3,000",Included in Medical,"$1,500",Included in Medical,$25 Copay before deductible and 40% Coinsurance after deductible,$50 Copay before deductible and 40% Coinsurance after deductible,$200 Copay after deductible and 40% Coinsurance after deductible,$250 Copay per Stay after deductible and 40% Coinsurance after deductible,40% Coinsurance after deductible,$10,$30,40% Coinsurance after deductible,40% Coinsurance after deductible,,$250,Included in Medical,$500,Included in Medical,$250,Included in Medical,$650,Included in Medical,"$1,300",Included in Medical,$650,Included in Medical,$15 Copay before deductible and 40% Coinsurance after deductible,$40 Copay before deductible and 40% Coinsurance after deductible,$150 Copay after deductible and 40% Coinsurance after deductible,$150 Copay per Stay after deductible and 40% Coinsurance after deductible,40% Coinsurance after deductible,$10,$30,40% Coinsurance after deductible,40% Coinsurance after deductible
NV,Lyon,Silver,"HMO Colorado, Inc., dba HMO Nevada",60156NV0230035,Anthem Silver Pathway X HMO 2500 40,HMO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFI,http://editiondigital.net/view/IU65/2016/ON_HIX_NV_KIT_2016,https://www.sbc.anthem.com/dps/ccd1XJ1,https://www.anthem.com/NVSelectdrugtier4,,,X,100%,,$180.28,$283.91,$297.54,$322.24,$362.84,$507.06,$770.53,$567.82,$644.48,$725.68,$1014.12,$1541.06,$748.10,$824.76,$905.96,$1194.40,$928.38,$1005.04,$1086.24,$1374.68,$1108.66,$1185.32,$1266.52,$1554.96,$464.19,$502.52,$543.12,$687.34,$644.47,$682.80,$723.40,$867.62,$824.75,$863.08,$903.68,$1047.90,,"$2,500",Included in Medical,"$5,000",Included in Medical,"$2,500",Included in Medical,"$5,000",Included in Medical,"$10,000",Included in Medical,"$5,000",Included in Medical,$35,40% Coinsurance after deductible,$500 Copay after deductible and 40% Coinsurance after deductible,$500 Copay per Stay after deductible and 40% Coinsurance after deductible,40% Coinsurance after deductible,$15,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,,"$2,000",Included in Medical,"$4,000",Included in Medical,"$2,000",Included in Medical,"$4,500",Included in Medical,"$9,000",Included in Medical,"$4,500",Included in Medical,$35,40% Coinsurance after deductible,$500 Copay after deductible and 40% Coinsurance after deductible,$500 Copay per Stay after deductible and 40% Coinsurance after deductible,40% Coinsurance after deductible,$15,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,,"$1,000",Included in Medical,"$2,000",Included in Medical,"$1,000",Included in Medical,"$1,600",Included in Medical,"$3,200",Included in Medical,"$1,600",Included in Medical,$35,40% Coinsurance after deductible,$250 Copay after deductible and 40% Coinsurance after deductible,$250 Copay per Stay after deductible and 40% Coinsurance after deductible,40% Coinsurance after deductible,$10,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,,$250,Included in Medical,$500,Included in Medical,$250,Included in Medical,$700,Included in Medical,"$1,400",Included in Medical,$700,Included in Medical,$30,40% Coinsurance after deductible,$150 Copay after deductible and 40% Coinsurance after deductible,$150 Copay per Stay after deductible and 40% Coinsurance after deductible,40% Coinsurance after deductible,$10,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible
NV,Lyon,Silver,"HMO Colorado, Inc., dba HMO Nevada",60156NV0390003,"Anthem Blue Cross and Blue Shield  Silver DirectAccess, a Multi-State Plan",HMO,Rating Area 3,Allows Adult and Child-Only,OPM,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFI,http://editiondigital.net/view/IU65/2016/ON_HIX_NV_KIT_2016,http://www.sbc.anthem.com/dps/ccd1G2H,http://www.anthem.com/NVSelectdrugtier4,,,X,100%,,$210.87,$332.08,$348.02,$376.91,$424.40,$593.09,$901.27,$664.16,$753.82,$848.80,$1186.18,$1802.54,$875.03,$964.69,$1059.67,$1397.05,$1085.90,$1175.56,$1270.54,$1607.92,$1296.77,$1386.43,$1481.41,$1818.79,$542.95,$587.78,$635.27,$803.96,$753.82,$798.65,$846.14,$1014.83,$964.69,$1009.52,$1057.01,$1225.70,,"$1,750",Included in Medical,"$3,500",Included in Medical,"$1,750",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$35 Copay before deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,$500 Copay after deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$20,$50,20% Coinsurance after deductible,20% Coinsurance after deductible,,"$1,750",Included in Medical,"$3,500",Included in Medical,"$1,750",Included in Medical,"$5,200",Included in Medical,"$10,400",Included in Medical,"$5,200",Included in Medical,$30 Copay before deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,$200 Copay after deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$20,$50,20% Coinsurance after deductible,20% Coinsurance after deductible,,$700,Included in Medical,"$1,400",Included in Medical,$700,Included in Medical,"$1,500",Included in Medical,"$3,000",Included in Medical,"$1,500",Included in Medical,$20 Copay before deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,$200 Copay after deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,$30,20% Coinsurance after deductible,20% Coinsurance after deductible,,$200,Included in Medical,$400,Included in Medical,$200,Included in Medical,$650,Included in Medical,"$1,300",Included in Medical,$650,Included in Medical,$5 Copay before deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,$100 Copay after deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,$25,20% Coinsurance after deductible,20% Coinsurance after deductible
NV,Lyon,Gold,"HMO Colorado, Inc., dba HMO Nevada",60156NV0390004,"Anthem Blue Cross and Blue Shield Gold DirectAccess, a Multi-State Plan",HMO,Rating Area 3,Allows Adult and Child-Only,OPM,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFI,http://editiondigital.net/view/IU65/2016/ON_HIX_NV_KIT_2016,http://www.sbc.anthem.com/dps/ccd1G3B,http://www.anthem.com/NVSelectdrugtier4,,,X,100%,,$250.86,$395.05,$414.01,$448.38,$504.87,$705.56,$1072.17,$790.10,$896.76,$1009.74,$1411.12,$2144.34,$1040.96,$1147.62,$1260.60,$1661.98,$1291.82,$1398.48,$1511.46,$1912.84,$1542.68,$1649.34,$1762.32,$2163.70,$645.91,$699.24,$755.73,$956.42,$896.77,$950.10,$1006.59,$1207.28,$1147.63,$1200.96,$1257.45,$1458.14,,"$1,100",Included in Medical,"$2,200",Included in Medical,"$1,100",Included in Medical,"$6,000",Included in Medical,"$12,000",Included in Medical,"$6,000",Included in Medical,$25,10% Coinsurance after deductible,$200 Copay after deductible and 10% Coinsurance after deductible,$500 Copay per Stay after deductible and 10% Coinsurance after deductible,10% Coinsurance after deductible,$15,$40,10% Coinsurance after deductible,10% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,Mineral,Bronze,"Rocky Mountain Hospital and Medical Service, Inc., dba Anthem Blue Cross and Blue Shield",33670NV1050002,Anthem Bronze Pathway X PPO 4500 20,PPO,Rating Area 4,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFR,http://editiondigital.net/view/IU65/2016/ON_HIX_NV_KIT_2016,https://www.sbc.anthem.com/dps/ccd1X84,https://www.anthem.com/NVSelectdrugtier4,,,X,100%,,$205.45,$323.55,$339.08,$367.23,$413.50,$577.86,$878.11,$647.10,$734.46,$827.00,$1155.72,$1756.22,$852.55,$939.91,$1032.45,$1361.17,$1058.00,$1145.36,$1237.90,$1566.62,$1263.45,$1350.81,$1443.35,$1772.07,$529.00,$572.68,$618.95,$783.31,$734.45,$778.13,$824.40,$988.76,$939.90,$983.58,$1029.85,$1194.21,,"$4,500",Included in Medical,"$9,000",Included in Medical,"$4,500",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$35 Copay before deductible and 20% Coinsurance after deductible,$60 Copay before deductible and 20% Coinsurance after deductible,$500 Copay after deductible and 20% Coinsurance after deductible,$500 Copay per Stay after deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
