State Code,County Name,Metal Level,Issuer Name,Plan ID (Standard Component),Plan Marketing Name,Plan Type,Rating Area,Child Only Offering,Source,Customer Service Phone Number Local,Customer Service Phone Number Toll Free,Customer Service Phone Number TTY,Network URL,Plan Brochure URL,Summary of Benefits URL,Drug Formulary URL,Accredidation,Adult Dental ,Child Dental ,EHB Percent of Total Premium,Premium Scenarios,Premium Child,Premium Adult Individual Age 21,Premium Adult Individual Age 27,Premium Adult Individual Age 30 ,Premium Adult Individual Age 40 ,Premium Adult Individual Age 50 ,Premium Adult Individual Age 60 ,Premium Couple 21  ,Premium Couple 30 ,Premium Couple 40 ,Premium Couple 50 ,Premium Couple 60 ,"Couple+1 child, Age 21","Couple+1 child, Age 30 ","Couple+1 child, Age 40 ","Couple+1 child, Age 50 ","Couple+2 children, Age 21","Couple+2 children, Age 30 ","Couple+2 children, Age 40 ","Couple+2 children, Age 50","Couple+3 or more Children, Age 21","Couple+3 or more Children, Age 30","Couple+3 or more Children, Age 40","Couple+3 or more Children, Age 50","Individual+1 child, Age 21","Individual+1 child, Age 30","Individual+1 child, Age 40","Individual+1 child, Age 50","Individual+2 children, Age 21","Individual+2 children, Age 30","Individual+2 children, Age 40","Individual+2 children, Age 50","Individual+3 or more children, Age 21","Individual+3 or more children, Age 30","Individual+3 or more children, Age 40","Individual+3 or more children, Age 50",Standard Plan Cost Sharing,Medical Deductible - Individual - Standard,Drug Deductible - Individual - Standard,Medical Deductible - Family - Standard,Drug Deductible - Family - Standard,Medical Deductible - Family (Per Person) - Standard,Drug Deductible - Family (Per Person) - Standard,Medical Maximum Out Of Pocket - Individual - Standard,Drug Maximum Out Of Pocket - Individual - Standard,Medical Maximum Out Of Pocket - Family - Standard,Drug Maximum Out Of Pocket - Family - Standard,Medical Maximum Out Of Pocket - Family (Per Person) - Standard,Drug Maximum Out Of Pocket - Family (Per Person) - Standard,Primary Care Physician - Standard,Specialist - Standard,Emergency Room - Standard,Inpatient Facility - Standard,Inpatient Physician - Standard,Generic Drugs - Standard,Preferred Brand Drugs - Standard,Non-preferred Brand Drugs - Standard,Specialty Drugs - Standard,73 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 73 Percent,Drug Deductible - Individual - 73 Percent,Medical Deductible - Family - 73 Percent,Drug Deductible - Family - 73 Percent,Medical Deductible - Family (Per Person) - 73 Percent,Drug Deductible - Family (Per Person) - 73 Percent,Medical Maximum Out Of Pocket - Individual - 73 Percent,Drug Maximum Out Of Pocket - Individual - 73 Percent,Medical Maximum Out Of Pocket - Family - 73 Percent,Drug Maximum Out Of Pocket - Family - 73 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 73 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 73 Percent,Primary Care Physician - 73 Percent,Specialist - 73 Percent,Emergency Room - 73 Percent,Inpatient Facility - 73 Percent,Inpatient Physician - 73 Percent,Generic Drugs - 73 Percent,Preferred Brand Drugs - 73 Percent,Non-preferred Brand Drugs - 73 Percent,Specialty Drugs - 73 Percent,87 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 87 Percent,Drug Deductible - Individual - 87 Percent,Medical Deductible - Family - 87 Percent,Drug Deductible - Family - 87 Percent,Medical Deductible - Family (Per Person) - 87 Percent,Drug Deductible - Family (Per Person) - 87 Percent,Medical Maximum Out Of Pocket - Individual - 87 Percent,Drug Maximum Out Of Pocket - Individual - 87 Percent,Medical Maximum Out Of Pocket - Family - 87 Percent,Drug Maximum Out Of Pocket - Family - 87 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 87 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 87 Percent,Primary Care Physician - 87 Percent,Specialist - 87 Percent,Emergency Room - 87 Percent,Inpatient Facility - 87 Percent,Inpatient Physician - 87 Percent,Generic Drugs - 87 Percent,Preferred Brand Drugs - 87 Percent,Non-preferred Brand Drugs - 87 Percent,Specialty Drugs - 87 Percent,94 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 94 Percent,Drug Deductible - Individual - 94 Percent,Medical Deductible - Family - 94 Percent,Drug Deductible - Family - 94 Percent,Medical Deductible - Family (Per Person) - 94 Percent,Drug Deductible - Family (Per Person) - 94 Percent,Medical Maximum Out Of Pocket -individual - 94 Percent,Drug Maximum Out Of Pocket - individual - 94 Percent,Medical Maximum Out Of Pocket - family - 94 Percent,Drug Maximum Out Of Pocket - Family  - 94 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 94 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 94 Percent,Primary Care Physician - 94 Percent,Specialist - 94 Percent,Emergency Room - 94 Percent,Inpatient Facility - 94 Percent,Inpatient Physician - 94 Percent,Generic Drugs - 94 Percent,Preferred Brand Drugs - 94 Percent,Non-preferred Brand Drugs - 94 Percent,Specialty Drugs - 94 Percent
NM,Los Alamos,Bronze,CHRISTUS Health Plan,72034NM0010001,New Mexico Bronze HD,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-800-678-7347,,,http://www.christushealthplan.org/workfiles/Christus_Directory_NM_HIX_1UP_20141112_0919_with_cover.pdf,http://www.christushealthplan.org/health-insurance-exchange-plan-information,http://www.christushealthplan.org/summaryofbenefitsnewmexico2016,http://www.christushealthplan.org,,,,100%,,$88.20,$138.89,$145.56,$157.64,$177.50,$248.06,$376.95,$277.78,$315.28,$355.00,$496.12,$753.90,$365.98,$403.48,$443.20,$584.32,$454.18,$491.68,$531.40,$672.52,$542.38,$579.88,$619.60,$760.72,$227.09,$245.84,$265.70,$336.26,$315.29,$334.04,$353.90,$424.46,$403.49,$422.24,$442.10,$512.66,,"$6,500",Included in Medical,"$13,000",Included in Medical,"$6,500",Included in Medical,"$6,800",Included in Medical,"$13,600",Included in Medical,"$6,800",Included in Medical,$20,$60 Copay before deductible,$350 Copay before deductible,$600 Copay per Stay before deductible,$600 Copay before deductible,$17,$50 Copay before deductible,$50 Copay before deductible,40% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Los Alamos,Bronze,CHRISTUS Health Plan,72034NM0030001,New Mexico Bronze LD,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-800-678-7347,,,http://www.christushealthplan.org/workfiles/Christus_Directory_NM_HIX_1UP_20141112_0919_with_cover.pdf,http://www.christushealthplan.org/health-insurance-exchange-plan-information,http://www.christushealthplan.org/summaryofbenefitsnewmexico2016,http://www.christushealthplan.org,,,,100%,,$89.65,$141.18,$147.96,$160.24,$180.43,$252.15,$383.16,$282.36,$320.48,$360.86,$504.30,$766.32,$372.01,$410.13,$450.51,$593.95,$461.66,$499.78,$540.16,$683.60,$551.31,$589.43,$629.81,$773.25,$230.83,$249.89,$270.08,$341.80,$320.48,$339.54,$359.73,$431.45,$410.13,$429.19,$449.38,$521.10,,"$5,700",Included in Medical,"$11,400",Included in Medical,"$5,700",Included in Medical,"$6,600",Included in Medical,"$13,200",Included in Medical,"$6,600",Included in Medical,$20,$60 Copay before deductible,$350 Copay before deductible,$600 Copay per Stay before deductible,$600 Copay before deductible,$17,$50 Copay before deductible,$50 Copay before deductible,40% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Los Alamos,Bronze,CHRISTUS Health Plan,72034NM0040001,New Mexico Bronze SLD,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-800-678-7347,,,http://www.christushealthplan.org/workfiles/Christus_Directory_NM_HIX_1UP_20141112_0919_with_cover.pdf,http://www.christushealthplan.org/health-insurance-exchange-plan-information,http://www.christushealthplan.org/summaryofbenefitsnewmexico2016,http://www.christushealthplan.org,,,,100%,,$125.50,$197.64,$207.12,$224.32,$252.58,$352.98,$536.39,$395.28,$448.64,$505.16,$705.96,$1072.78,$520.78,$574.14,$630.66,$831.46,$646.28,$699.64,$756.16,$956.96,$771.78,$825.14,$881.66,$1082.46,$323.14,$349.82,$378.08,$478.48,$448.64,$475.32,$503.58,$603.98,$574.14,$600.82,$629.08,$729.48,,"$5,700",Included in Medical,"$11,400",Included in Medical,"$5,700",Included in Medical,"$6,600",Included in Medical,"$13,200",Included in Medical,"$6,600",Included in Medical,$20,$60 Copay before deductible,$350 Copay before deductible,$600 Copay per Stay before deductible,$600 Copay before deductible,$17,$50 Copay before deductible,$50 Copay before deductible,40% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Los Alamos,Catastrophic,CHRISTUS Health Plan,72034NM0050001,New Mexico Catastrophic S,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-800-678-7347,,,http://www.christushealthplan.org/workfiles/Christus_Directory_NM_HIX_1UP_20141112_0919_with_cover.pdf,http://www.christushealthplan.org/health-insurance-exchange-plan-information,http://www.christushealthplan.org/summaryofbenefitsnewmexico2016,http://www.christushealthplan.org,,,,100%,,$96.61,$152.14,$159.44,$172.68,$194.44,$271.72,$412.91,$304.28,$345.36,$388.88,$543.44,$825.82,$400.89,$441.97,$485.49,$640.05,$497.50,$538.58,$582.10,$736.66,$594.11,$635.19,$678.71,$833.27,$248.75,$269.29,$291.05,$368.33,$345.36,$365.90,$387.66,$464.94,$441.97,$462.51,$484.27,$561.55,,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Los Alamos,Catastrophic,CHRISTUS Health Plan,72034NM0060001,New Mexico Catastrophic,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-800-678-7347,,,http://www.christushealthplan.org/workfiles/Christus_Directory_NM_HIX_1UP_20141112_0919_with_cover.pdf,http://www.christushealthplan.org/health-insurance-exchange-plan-information,http://www.christushealthplan.org/summaryofbenefitsnewmexico2016,http://www.christushealthplan.org,,,,100%,,$69.01,$108.68,$113.90,$123.35,$138.89,$194.10,$294.96,$217.36,$246.70,$277.78,$388.20,$589.92,$286.37,$315.71,$346.79,$457.21,$355.38,$384.72,$415.80,$526.22,$424.39,$453.73,$484.81,$595.23,$177.69,$192.36,$207.90,$263.11,$246.70,$261.37,$276.91,$332.12,$315.71,$330.38,$345.92,$401.13,,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Los Alamos,Gold,CHRISTUS Health Plan,72034NM0070001,New Mexico Gold HD,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-800-678-7347,,,http://www.christushealthplan.org/workfiles/Christus_Directory_NM_HIX_1UP_20141112_0919_with_cover.pdf,http://www.christushealthplan.org/health-insurance-exchange-plan-information,http://www.christushealthplan.org/summaryofbenefitsnewmexico2016,http://www.christushealthplan.org,,,,100%,,$123.50,$194.49,$203.83,$220.75,$248.56,$347.36,$527.85,$388.98,$441.50,$497.12,$694.72,$1055.70,$512.48,$565.00,$620.62,$818.22,$635.98,$688.50,$744.12,$941.72,$759.48,$812.00,$867.62,$1065.22,$317.99,$344.25,$372.06,$470.86,$441.49,$467.75,$495.56,$594.36,$564.99,$591.25,$619.06,$717.86,,"$2,500",Included in Medical,"$5,000",Included in Medical,"$2,500",Included in Medical,"$3,500",Included in Medical,"$7,000",Included in Medical,"$3,500",Included in Medical,$5,$20,$150 Copay before deductible,$150 Copay per Stay before deductible,$150 Copay before deductible,$3,$35,$75,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Los Alamos,Gold,CHRISTUS Health Plan,72034NM0080001,New Mexico Gold LD,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-800-678-7347,,,http://www.christushealthplan.org/workfiles/Christus_Directory_NM_HIX_1UP_20141112_0919_with_cover.pdf,http://www.christushealthplan.org/health-insurance-exchange-plan-information,http://www.christushealthplan.org/summaryofbenefitsnewmexico2016,http://www.christushealthplan.org,,,,100%,,$124.12,$195.46,$204.84,$221.85,$249.80,$349.09,$530.48,$390.92,$443.70,$499.60,$698.18,$1060.96,$515.04,$567.82,$623.72,$822.30,$639.16,$691.94,$747.84,$946.42,$763.28,$816.06,$871.96,$1070.54,$319.58,$345.97,$373.92,$473.21,$443.70,$470.09,$498.04,$597.33,$567.82,$594.21,$622.16,$721.45,,"$1,500",Included in Medical,"$3,000",Included in Medical,"$1,500",Included in Medical,"$3,500",Included in Medical,"$7,000",Included in Medical,"$3,500",Included in Medical,$5,$20,$150 Copay before deductible,$150 Copay per Stay before deductible,$150 Copay before deductible,$3,$35,$75,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Los Alamos,Gold,CHRISTUS Health Plan,72034NM0090001,New Mexico Gold SLD,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-800-678-7347,,,http://www.christushealthplan.org/workfiles/Christus_Directory_NM_HIX_1UP_20141112_0919_with_cover.pdf,http://www.christushealthplan.org/health-insurance-exchange-plan-information,http://www.christushealthplan.org/summaryofbenefitsnewmexico2016,http://www.christushealthplan.org,,,,100%,,$173.75,$273.62,$286.76,$310.56,$349.69,$488.69,$742.62,$547.24,$621.12,$699.38,$977.38,$1485.24,$720.99,$794.87,$873.13,$1151.13,$894.74,$968.62,$1046.88,$1324.88,$1068.49,$1142.37,$1220.63,$1498.63,$447.37,$484.31,$523.44,$662.44,$621.12,$658.06,$697.19,$836.19,$794.87,$831.81,$870.94,$1009.94,,"$1,500",Included in Medical,"$3,000",Included in Medical,"$1,500",Included in Medical,"$3,500",Included in Medical,"$7,000",Included in Medical,"$3,500",Included in Medical,$5,$20,$150 Copay before deductible,$150 Copay per Stay before deductible,$150 Copay before deductible,$3,$35,$75,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Los Alamos,Silver,CHRISTUS Health Plan,72034NM0130001,New Mexico Silver HD,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-800-678-7347,,,http://www.christushealthplan.org/workfiles/Christus_Directory_NM_HIX_1UP_20141112_0919_with_cover.pdf,http://www.christushealthplan.org/health-insurance-exchange-plan-information,http://www.christushealthplan.org/summaryofbenefitsnewmexico2016,http://www.christushealthplan.org,,,,100%,,$99.65,$156.93,$164.46,$178.12,$200.56,$280.28,$425.91,$313.86,$356.24,$401.12,$560.56,$851.82,$413.51,$455.89,$500.77,$660.21,$513.16,$555.54,$600.42,$759.86,$612.81,$655.19,$700.07,$859.51,$256.58,$277.77,$300.21,$379.93,$356.23,$377.42,$399.86,$479.58,$455.88,$477.07,$499.51,$579.23,,"$5,000",Included in Medical,"$10,000",Included in Medical,"$5,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,$10,$30,$250 Copay before deductible,$250 Copay per Stay before deductible,$250 Copay before deductible,$4,$40 Copay before deductible,$40 Copay before deductible,25% Coinsurance after deductible,,"$3,500",Included in Medical,"$7,000",Included in Medical,"$3,500",Included in Medical,"$5,450",Included in Medical,"$10,900",Included in Medical,"$5,450",Included in Medical,$10,$30,$250 Copay before deductible,$250 Copay per Stay before deductible,$250 Copay before deductible,No Charge,$40 Copay before deductible,$40 Copay before deductible,10% Coinsurance after deductible,,$500,Included in Medical,"$1,000",Included in Medical,$500,Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,"$2,250",Included in Medical,$5,$20,$150 Copay before deductible,$150 Copay per Stay before deductible,$150 Copay before deductible,No Charge,$40 Copay before deductible,$40 Copay before deductible,10% Coinsurance after deductible,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,$600,Included in Medical,"$1,200",Included in Medical,$600,Included in Medical,$5,$20,$150 Copay before deductible,$150 Copay per Stay before deductible,$150 Copay before deductible,No Charge,$40 Copay before deductible,$40 Copay before deductible,10% Coinsurance after deductible
NM,Los Alamos,Silver,CHRISTUS Health Plan,72034NM0170001,New Mexico Silver LD,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-800-678-7347,,,http://www.christushealthplan.org/workfiles/Christus_Directory_NM_HIX_1UP_20141112_0919_with_cover.pdf,http://www.christushealthplan.org/health-insurance-exchange-plan-information,http://www.christushealthplan.org/summaryofbenefitsnewmexico2016,http://www.christushealthplan.org,,,,100%,,$103.59,$163.14,$170.97,$185.16,$208.49,$291.37,$442.76,$326.28,$370.32,$416.98,$582.74,$885.52,$429.87,$473.91,$520.57,$686.33,$533.46,$577.50,$624.16,$789.92,$637.05,$681.09,$727.75,$893.51,$266.73,$288.75,$312.08,$394.96,$370.32,$392.34,$415.67,$498.55,$473.91,$495.93,$519.26,$602.14,,"$3,000",Included in Medical,"$6,000",Included in Medical,"$3,000",Included in Medical,"$6,000",Included in Medical,"$12,000",Included in Medical,"$6,000",Included in Medical,$10,$30,$250 Copay before deductible,$250 Copay per Stay before deductible,$250 Copay before deductible,$4,$40 Copay before deductible,$40 Copay before deductible,25% Coinsurance after deductible,,"$3,000",Included in Medical,"$6,000",Included in Medical,"$3,000",Included in Medical,"$5,000",Included in Medical,"$10,000",Included in Medical,"$5,000",Included in Medical,$10,$30,$250 Copay before deductible,$250 Copay per Stay before deductible,$250 Copay before deductible,No Charge,$40 Copay before deductible,$40 Copay before deductible,20% Coinsurance after deductible,,$500,Included in Medical,"$1,000",Included in Medical,$500,Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,"$2,250",Included in Medical,$5,$20,$150 Copay before deductible,$150 Copay per Stay before deductible,$150 Copay before deductible,No Charge,$40 Copay before deductible,$40 Copay before deductible,10% Coinsurance after deductible,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,$600,Included in Medical,"$1,200",Included in Medical,$600,Included in Medical,$5,$20,$150 Copay before deductible,$150 Copay per Stay before deductible,$150 Copay before deductible,No Charge,$40 Copay before deductible,$40 Copay before deductible,10% Coinsurance after deductible
NM,Los Alamos,Silver,CHRISTUS Health Plan,72034NM0180001,New Mexico Silver SLD,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-800-678-7347,,,http://www.christushealthplan.org/workfiles/Christus_Directory_NM_HIX_1UP_20141112_0919_with_cover.pdf,http://www.christushealthplan.org/health-insurance-exchange-plan-information,http://www.christushealthplan.org/summaryofbenefitsnewmexico2016,http://www.christushealthplan.org,,,,100%,,$145.02,$228.38,$239.34,$259.21,$291.87,$407.89,$619.82,$456.76,$518.42,$583.74,$815.78,$1239.64,$601.78,$663.44,$728.76,$960.80,$746.80,$808.46,$873.78,$1105.82,$891.82,$953.48,$1018.80,$1250.84,$373.40,$404.23,$436.89,$552.91,$518.42,$549.25,$581.91,$697.93,$663.44,$694.27,$726.93,$842.95,,"$3,000",Included in Medical,"$6,000",Included in Medical,"$3,000",Included in Medical,"$6,000",Included in Medical,"$12,000",Included in Medical,"$6,000",Included in Medical,$10,$30,$250 Copay before deductible,$250 Copay per Stay before deductible,$250 Copay before deductible,$4,$40 Copay before deductible,$40 Copay before deductible,25% Coinsurance after deductible,,"$3,000",Included in Medical,"$6,000",Included in Medical,"$3,000",Included in Medical,"$5,000",Included in Medical,"$10,000",Included in Medical,"$5,000",Included in Medical,$10,$30,$250 Copay before deductible,$250 Copay per Stay before deductible,$250 Copay before deductible,No Charge,$40 Copay before deductible,$40 Copay before deductible,20% Coinsurance after deductible,,$500,Included in Medical,"$1,000",Included in Medical,$500,Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,"$2,250",Included in Medical,$5,$20,$150 Copay before deductible,$150 Copay per Stay before deductible,$150 Copay before deductible,No Charge,$40 Copay before deductible,$40 Copay before deductible,10% Coinsurance after deductible,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,$600,Included in Medical,"$1,200",Included in Medical,$600,Included in Medical,$5,$20,$150 Copay before deductible,$150 Copay per Stay before deductible,$150 Copay before deductible,No Charge,$40 Copay before deductible,$40 Copay before deductible,10% Coinsurance after deductible
NM,Los Alamos,Gold,New Mexico Health Connections,93091NM0010001,Care Connect Gold HMO,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://mynmhc.org/plan-brochure-materials-2016.aspx,http://mynmhc.org/care-connect-gold-hmo-ind-2016.pdf,http://www.mynmhc.org/Formulary.aspx,,,,99.6%,,$156.24,$246.05,$257.86,$279.26,$314.45,$439.44,$667.77,$492.10,$558.52,$628.90,$878.88,$1335.54,$648.34,$714.76,$785.14,$1035.12,$804.58,$871.00,$941.38,$1191.36,$960.82,$1027.24,$1097.62,$1347.60,$402.29,$435.50,$470.69,$595.68,$558.53,$591.74,$626.93,$751.92,$714.77,$747.98,$783.17,$908.16,,$750,Included in Medical,"$1,500",Included in Medical,$750,Included in Medical,"$6,000",Included in Medical,"$12,000",Included in Medical,"$6,000",Included in Medical,$25,$50,$250,$1000 Copay per Stay,No Charge,$15,$45,$75,$150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Los Alamos,Silver,New Mexico Health Connections,93091NM0010002,Care Connect Silver Plus HMO,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://mynmhc.org/plan-brochure-materials-2016.aspx,http://mynmhc.org/care-connect-silver-plus-hmo-ind-2016.pdf,http://www.mynmhc.org/Formulary.aspx,,,,99.6%,,$138.20,$217.64,$228.08,$247.02,$278.14,$388.70,$590.67,$435.28,$494.04,$556.28,$777.40,$1181.34,$573.48,$632.24,$694.48,$915.60,$711.68,$770.44,$832.68,$1053.80,$849.88,$908.64,$970.88,$1192.00,$355.84,$385.22,$416.34,$526.90,$494.04,$523.42,$554.54,$665.10,$632.24,$661.62,$692.74,$803.30,,"$2,000",Included in Medical,"$4,000",Included in Medical,"$2,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,$25,$75,$250,$2500 Copay per Stay,No Charge,$25,$75,$150,$250,,"$1,750",Included in Medical,"$3,500",Included in Medical,"$1,750",Included in Medical,"$5,000",Included in Medical,"$10,000",Included in Medical,"$5,000",Included in Medical,$25,$75,$250,$2000 Copay per Stay,No Charge,$25,$50,$100,$150,,$500,Included in Medical,"$1,000",Included in Medical,$500,Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,"$2,250",Included in Medical,$15,$30,$150,$300 Copay per Stay,No Charge,$15,$30,$75,$150,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,"$2,000",Included in Medical,"$4,000",Included in Medical,"$2,000",Included in Medical,$10,$20,$50,$75 Copay per Stay,No Charge,No Charge,$25,$50,$100
NM,Los Alamos,Bronze,New Mexico Health Connections,93091NM0010006,Care Connect Bronze,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://mynmhc.org/plan-brochure-materials-2016.aspx,http://mynmhc.org/care-connect-bronze-hmo-ind-2016.pdf,http://www.mynmhc.org/Formulary.aspx,,,,99.5%,,$105.13,$165.56,$173.50,$187.91,$211.58,$295.69,$449.32,$331.12,$375.82,$423.16,$591.38,$898.64,$436.25,$480.95,$528.29,$696.51,$541.38,$586.08,$633.42,$801.64,$646.51,$691.21,$738.55,$906.77,$270.69,$293.04,$316.71,$400.82,$375.82,$398.17,$421.84,$505.95,$480.95,$503.30,$526.97,$611.08,,"$3,000",Included in Medical,"$6,000",Included in Medical,"$3,000",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Los Alamos,Catastrophic,New Mexico Health Connections,93091NM0010007,Care Connect Catastrophic HMO,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://mynmhc.org/plan-brochure-materials-2016.aspx,http://mynmhc.org/care-connect-catastrophic-hmo-ind-2016.pdf,http://www.mynmhc.org/Formulary.aspx,,,,99.5%,,$94.22,$148.39,$155.51,$168.42,$189.64,$265.02,$402.73,$296.78,$336.84,$379.28,$530.04,$805.46,$391.00,$431.06,$473.50,$624.26,$485.22,$525.28,$567.72,$718.48,$579.44,$619.50,$661.94,$812.70,$242.61,$262.64,$283.86,$359.24,$336.83,$356.86,$378.08,$453.46,$431.05,$451.08,$472.30,$547.68,,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Luna,Gold,CHRISTUS Health Plan,72034NM0090001,New Mexico Gold SLD,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-800-678-7347,,,http://www.christushealthplan.org/workfiles/Christus_Directory_NM_HIX_1UP_20141112_0919_with_cover.pdf,http://www.christushealthplan.org/health-insurance-exchange-plan-information,http://www.christushealthplan.org/summaryofbenefitsnewmexico2016,http://www.christushealthplan.org,,,,100%,,$173.75,$273.62,$286.76,$310.56,$349.69,$488.69,$742.62,$547.24,$621.12,$699.38,$977.38,$1485.24,$720.99,$794.87,$873.13,$1151.13,$894.74,$968.62,$1046.88,$1324.88,$1068.49,$1142.37,$1220.63,$1498.63,$447.37,$484.31,$523.44,$662.44,$621.12,$658.06,$697.19,$836.19,$794.87,$831.81,$870.94,$1009.94,,"$1,500",Included in Medical,"$3,000",Included in Medical,"$1,500",Included in Medical,"$3,500",Included in Medical,"$7,000",Included in Medical,"$3,500",Included in Medical,$5,$20,$150 Copay before deductible,$150 Copay per Stay before deductible,$150 Copay before deductible,$3,$35,$75,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
