State,County,Metal Level,Issuer Name,Plan ID (standard component),Plan Marketing Name,Plan Type,Rating Area,Child Only Offering,Source,Customer Service Phone Number Local,Customer Service Phone Number Toll Free,Customer Service Phone Number TTY,Network URL,Plan Brochure URL,Summary of Benefits URL,Drug Formulary URL,Accredidation,Adult Dental,Child Dental,Premium Scenarios,Premium Child,Premium Adult Individual Age 21,Premium Adult Individual Age 27,Premium Adult Individual Age 30 ,Premium Adult Individual Age 40 ,Premium Adult Individual Age 50 ,Premium Adult Individual Age 60 ,Premium Couple 21  ,Premium Couple 30 ,Premium Couple 40 ,Premium Couple 50 ,Premium Couple 60 ,"Couple+1 child, Age 21","Couple+1 child, Age 30 ","Couple+1 child, Age 40 ","Couple+1 child, Age 50 ","Couple+2 children, Age 21","Couple+2 children, Age 30 ","Couple+2 children, Age 40 ","Couple+2 children, Age 50","Couple+3 or more Children, Age 21","Couple+3 or more Children, Age 30","Couple+3 or more Children, Age 40","Couple+3 or more Children, Age 50","Individual+1 child, Age 21","Individual+1 child, Age 30","Individual+1 child, Age 40","Individual+1 child, Age 50","Individual+2 children, Age 21","Individual+2 children, Age 30","Individual+2 children, Age 40","Individual+2 children, Age 50","Individual+3 or more children, Age 21","Individual+3 or more children, Age 30","Individual+3 or more children, Age 40","Individual+3 or more children, Age 50",Standard Plan Cost Sharing,Medical Deductible-individual-standard,Drug Deductible-individual-standard,Medical Deductible-family-standard,Drug Deductible - family - standard,Medical Maximum Out Of Pocket - individual - standard,Drug Maximum Out of Pocket - individual - standard,Medical Maximum Out of Pocket - family - standard,Drug Maximum Out of Pocket - Family  - standard,Primary Care Physician  - standard,Specialist  - standard,Emergency Room  - standard,Inpatient Facility  - standard,Inpatient Physician - standard,Generic Drugs - standard,Preferred Brand Drugs - standard,Non-preferred Brand Drugs - standard,Specialty Drugs - standard,73 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 73 percent,Drug Deductible - individual - 73 percent,Medical Deductible - family - 73 percent,Drug Deductible - family - 73 percent,Medical Maximum Out Of Pocket - individual - 73 percent,Drug Maximum Out of Pocket - individual - 73 percent,Medical Maximum Out of Pocket - family - 73 percent,Drug Maximum Out of Pocket - Family - 73 percent,Primary Care Physician - 73 percent,Specialist - 73 percent,Emergency Room - 73 percent,Inpatient Facility - 73 percent,Inpatient Physician - 73 percent,Generic Drugs - 73 percent,Preferred Brand Drugs - 73 percent,Non-preferred Brand Drugs - 73 percent,Specialty Drugs - 73 percent,87 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 87 percent,Drug Deductible - individual - 87 percent,Medical Deductible - family - 87 percent,Drug Deductible - family - 87 percent,Medical Maximum Out Of Pocket - individual - 87 percent,Drug Maximum Out of Pocket - individual - 87 percent,Medical Maximum Out of Pocket - family - 87 percent,Drug Maximum Out of Pocket - Family - 87 percent,Primary Care Physician - 87 percent,Specialist - 87 percent,Emergency Room - 87 percent,Inpatient Facility - 87 percent,Inpatient Physician - 87 percent,Generic Drugs - 87 percent,Preferred Brand Drugs - 87 percent,Non-preferred Brand Drugs - 87 percent,Specialty Drugs - 87 percent,94 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 94 percent,Drug Deductible - individual - 94 percent,Medical Deductible - family - 94 percent,Drug Deductible - family - 94 percent,Medical Maximum Out Of Pocket -individual - 94 percent,Drug Maximum Out of Pocket - individual - 94 percent,Medical Maximum Out of Pocket - family - 94 percent,Drug Maximum Out of Pocket - Family  - 94 percent,Primary Care Physician - 94 percent,Specialist - 94 percent,Emergency Room - 94 percent,Inpatient Facility  - 94 percent,Inpatient Physician  - 94 percent,Generic Drugs - 94 percent,Preferred Brand Drugs - 94 percent,Non-preferred Brand Drugs - 94 percent,Specialty Drugs - 94 percent
NV,Eureka,Silver,HMO Colorado Inc dba HMO NV(Anthem BCBS),60156NV0230026,Anthem Silver Pathway X HMO 2250 30,HMO,Rating Area 4,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFI,http://file.anthem.com/03257NVMENABS.pdf,http://www.sbc.anthem.com/dps/CCD1G4J,http://anthem.com/NVSelectdrugtier4,,,X,,$207.44,$326.68,$342.36,$370.78,$417.50,$583.45,$886.61,$653.36,$741.56,$835.00,$1166.90,$1773.22,$860.80,$949.00,$1042.44,$1374.34,$1068.24,$1156.44,$1249.88,$1581.78,$1275.68,$1363.88,$1457.32,$1789.22,$534.12,$578.22,$624.94,$790.89,$741.56,$785.66,$832.38,$998.33,$949.00,$993.10,$1039.82,$1205.77,,"$2,250",Included in Medical,"$4,500",Included in Medical,"$6,000",Included in Medical,"$12,000",Included in Medical,$35 Copay before deductible and 30% Coinsurance after deductible,30% Coinsurance after deductible,$200 Copay after deductible and 30% Coinsurance after deductible,$500 Copay per Stay and 30% Coinsurance after deductible,30% Coinsurance after deductible,$15,$40,30% Coinsurance after deductible,30% Coinsurance after deductible,,"$1,500",Included in Medical,"$3,000",Included in Medical,"$4,750",Included in Medical,"$9,500",Included in Medical,$30 Copay before deductible and 30% Coinsurance after deductible,30% Coinsurance after deductible,$200 Copay after deductible and 30% Coinsurance after deductible,$500 Copay per Stay and 30% Coinsurance after deductible,30% Coinsurance after deductible,$15,$40,30% Coinsurance after deductible,30% Coinsurance after deductible,,$700,Included in Medical,"$1,400",Included in Medical,"$1,500",Included in Medical,"$3,000",Included in Medical,$15 Copay before deductible and 30% Coinsurance after deductible,30% Coinsurance after deductible,$100 Copay after deductible and 30% Coinsurance after deductible,$250 Copay per Stay and 30% Coinsurance after deductible,30% Coinsurance after deductible,$10,$25,30% Coinsurance after deductible,30% Coinsurance after deductible,,$175,Included in Medical,$350,Included in Medical,$600,Included in Medical,"$1,200",Included in Medical,$5 Copay before deductible and 30% Coinsurance after deductible,30% Coinsurance after deductible,$75 Copay after deductible and 30% Coinsurance after deductible,$150 Copay per Stay and 30% Coinsurance after deductible,30% Coinsurance after deductible,$10,$25,30% Coinsurance after deductible,30% Coinsurance after deductible
NV,Eureka,Silver,HMO Colorado Inc dba HMO NV(Anthem BCBS),60156NV0230027,Anthem Silver Pathway X HMO 2250 20,HMO,Rating Area 4,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFI,http://file.anthem.com/03257NVMENABS.pdf,http://www.sbc.anthem.com/dps/CCD1G4P,http://anthem.com/NVSelectdrugtier4,,,X,,$215.47,$339.32,$355.61,$385.13,$433.65,$606.03,$920.91,$678.64,$770.26,$867.30,$1212.06,$1841.82,$894.11,$985.73,$1082.77,$1427.53,$1109.58,$1201.20,$1298.24,$1643.00,$1325.05,$1416.67,$1513.71,$1858.47,$554.79,$600.60,$649.12,$821.50,$770.26,$816.07,$864.59,$1036.97,$985.73,$1031.54,$1080.06,$1252.44,,"$2,250",Included in Medical,"$4,500",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$35,20% Coinsurance after deductible,$200 Copay after deductible and 20% Coinsurance after deductible,$500 Copay per Stay and 20% Coinsurance after deductible,20% Coinsurance after deductible,$15,$40,20% Coinsurance after deductible,20% Coinsurance after deductible,,"$2,150",Included in Medical,"$4,300",Included in Medical,"$4,500",Included in Medical,"$9,000",Included in Medical,$30,20% Coinsurance after deductible,$200 Copay after deductible and 20% Coinsurance after deductible,$500 Copay per Stay and 20% Coinsurance after deductible,20% Coinsurance after deductible,$15,$35,20% Coinsurance after deductible,20% Coinsurance after deductible,,$750,Included in Medical,"$1,500",Included in Medical,"$1,500",Included in Medical,"$3,000",Included in Medical,$25,20% Coinsurance after deductible,$100 Copay after deductible and 20% Coinsurance after deductible,$250 Copay per Stay and 20% Coinsurance after deductible,20% Coinsurance after deductible,$10,$35,20% Coinsurance after deductible,20% Coinsurance after deductible,,$175,Included in Medical,$350,Included in Medical,$600,Included in Medical,"$1,200",Included in Medical,$15,20% Coinsurance after deductible,$75 Copay after deductible and 20% Coinsurance after deductible,$150 Copay per Stay and 20% Coinsurance after deductible,20% Coinsurance after deductible,$10,$25,20% Coinsurance after deductible,20% Coinsurance after deductible
NV,Eureka,Silver,HMO Colorado Inc dba HMO NV(Anthem BCBS),60156NV0390003,"Anthem Blue Cross and Blue Shield Silver DirectAccess, a Multi-State Plan",HMO,Rating Area 4,Allows Adult and Child-Only,OPM,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFI,http://file.anthem.com/03257NVMENABS.pdf,http://www.sbc.anthem.com/dps/CCD1G2H,http://anthem.com/NVSelectdrugtier4,,,X,,$229.19,$360.93,$378.25,$409.66,$461.27,$644.62,$979.56,$721.86,$819.32,$922.54,$1289.24,$1959.12,$951.05,$1048.51,$1151.73,$1518.43,$1180.24,$1277.70,$1380.92,$1747.62,$1409.43,$1506.89,$1610.11,$1976.81,$590.12,$638.85,$690.46,$873.81,$819.31,$868.04,$919.65,$1103.00,$1048.50,$1097.23,$1148.84,$1332.19,,"$1,750",Included in Medical,"$3,500",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$35 Copay and 20% Coinsurance after deductible,20% Coinsurance after deductible,$200 Copay after deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$15,$40,20% Coinsurance after deductible,20% Coinsurance after deductible,,"$1,700",Included in Medical,"$3,400",Included in Medical,"$4,500",Included in Medical,"$9,000",Included in Medical,$30 Copay and 20% Coinsurance after deductible,20% Coinsurance after deductible,$200 Copay after deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$15,$40,20% Coinsurance after deductible,20% Coinsurance after deductible,,$700,Included in Medical,"$1,400",Included in Medical,"$1,500",Included in Medical,"$3,000",Included in Medical,$20 Copay and 20% Coinsurance after deductible,20% Coinsurance after deductible,$200 Copay after deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,$30,20% Coinsurance after deductible,20% Coinsurance after deductible,,$200,Included in Medical,$400,Included in Medical,$650,Included in Medical,"$1,300",Included in Medical,$5 Copay and 20% Coinsurance after deductible,20% Coinsurance after deductible,$100 Copay after deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,$25,20% Coinsurance after deductible,20% Coinsurance after deductible
NV,Eureka,Gold,HMO Colorado Inc dba HMO NV(Anthem BCBS),60156NV0390004,"Anthem Blue Cross and Blue Shield Gold DirectAccess, a Multi-State Plan",HMO,Rating Area 4,Allows Adult and Child-Only,OPM,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFI,http://file.anthem.com/03257NVMENABS.pdf,http://www.sbc.anthem.com/dps/CCD1G3B,http://anthem.com/NVSelectdrugtier4,,,X,,$259.55,$408.74,$428.36,$463.92,$522.37,$730.01,$1109.32,$817.48,$927.84,$1044.74,$1460.02,$2218.64,$1077.03,$1187.39,$1304.29,$1719.57,$1336.58,$1446.94,$1563.84,$1979.12,$1596.13,$1706.49,$1823.39,$2238.67,$668.29,$723.47,$781.92,$989.56,$927.84,$983.02,$1041.47,$1249.11,$1187.39,$1242.57,$1301.02,$1508.66,,"$1,100",Included in Medical,"$2,200",Included in Medical,"$6,000",Included in Medical,"$12,000",Included in Medical,$25,10% Coinsurance after deductible,$200 Copay after deductible and 10% Coinsurance after deductible,$500 Copay per Stay and 10% Coinsurance after deductible,10% Coinsurance after deductible,$15,$40,10% Coinsurance after deductible,10% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,Humboldt,Silver,Nevada Health CO-OP,34996NV0020006,Frontier Simple/Fácil Silver,POS,Rating Area 4,Allows Adult and Child-Only,SERFF,1-702-823-2667,1-855-606-2667,711,http://nevadahealthcoop.org/wp-content/uploads/2014/11/PD15-Frontier-Simple.pdf,http://nevadahealthcoop.org/wp-content/uploads/2014/11/DBS-Frontier-Simple-Silver.pdf,http://nevadahealthcoop.org/wp-content/uploads/2014/11/SBC-Frontier-Simple-Silver.pdf,http://nevadahealthcoop.org/wp-content/uploads/2014/11/RXF15-One,,,,,$227.65,$358.51,$375.72,$406.91,$458.17,$640.30,$972.99,$717.02,$813.82,$916.34,$1280.60,$1945.98,$944.67,$1041.47,$1143.99,$1508.25,$1172.32,$1269.12,$1371.64,$1735.90,$1399.97,$1496.77,$1599.29,$1963.55,$586.16,$634.56,$685.82,$867.95,$813.81,$862.21,$913.47,$1095.60,$1041.46,$1089.86,$1141.12,$1323.25,,"$1,500",Included in Medical,"$3,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,No Charge,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,,$900,Included in Medical,"$1,800",Included in Medical,"$5,200",Included in Medical,"$10,400",Included in Medical,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,No Charge,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,,$300,Included in Medical,$600,Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,15% Coinsurance after deductible,15% Coinsurance after deductible,15% Coinsurance after deductible,15% Coinsurance after deductible,No Charge,15% Coinsurance after deductible,15% Coinsurance after deductible,15% Coinsurance after deductible,15% Coinsurance after deductible,,$250,Included in Medical,$500,Included in Medical,$750,Included in Medical,"$1,500",Included in Medical,3% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,No Charge,5% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible
NV,Humboldt,Bronze,Nevada Health CO-OP,34996NV0020007,Frontier Simple/Fácil Bronze HSA,POS,Rating Area 4,Allows Adult and Child-Only,SERFF,1-702-823-2667,1-855-606-2667,711,http://nevadahealthcoop.org/wp-content/uploads/2014/11/PD15-Frontier-Simple.pdf,http://nevadahealthcoop.org/wp-content/uploads/2014/11/DBS-Frontier-Simple-Bronze-HSA.pdf,http://nevadahealthcoop.org/wp-content/uploads/2014/11/SBC-Frontier-Simple-Bronze-HSA.pdf,http://nevadahealthcoop.org/wp-content/uploads/2014/11/RXF15-One,,,,,$188.06,$296.15,$310.37,$336.13,$378.48,$528.93,$803.76,$592.30,$672.26,$756.96,$1057.86,$1607.52,$780.36,$860.32,$945.02,$1245.92,$968.42,$1048.38,$1133.08,$1433.98,$1156.48,$1236.44,$1321.14,$1622.04,$484.21,$524.19,$566.54,$716.99,$672.27,$712.25,$754.60,$905.05,$860.33,$900.31,$942.66,$1093.11,,"$6,250",Included in Medical,"$12,500",Included in Medical,"$6,250",Included in Medical,"$12,500",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,Humboldt,Catastrophic,Nevada Health CO-OP,34996NV0020008,Frontier Simple/Fácil Catastrophic,POS,Rating Area 4,Allows Adult and Child-Only,SERFF,1-702-823-2667,1-855-606-2667,711,http://nevadahealthcoop.org/wp-content/uploads/2014/11/PD15-Frontier-Simple.pdf,http://nevadahealthcoop.org/wp-content/uploads/2014/11/DBS-Frontier-Simple-Catastrophic.pdf,http://nevadahealthcoop.org/wp-content/uploads/2014/11/SBC-Frontier-Simple-Catastrophic.pdf,http://nevadahealthcoop.org/wp-content/uploads/2014/11/RXF15-One,,,,,$188.45,$296.77,$311.01,$336.83,$379.27,$530.03,$805.43,$593.54,$673.66,$758.54,$1060.06,$1610.86,$781.99,$862.11,$946.99,$1248.51,$970.44,$1050.56,$1135.44,$1436.96,$1158.89,$1239.01,$1323.89,$1625.41,$485.22,$525.28,$567.72,$718.48,$673.67,$713.73,$756.17,$906.93,$862.12,$902.18,$944.62,$1095.38,,"$6,600",Included in Medical,"$13,200",Included in Medical,"$6,600",Included in Medical,"$13,200",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,Humboldt,Platinum,Nevada Health CO-OP,34996NV0020009,Frontier Simple/Fácil Platinum,POS,Rating Area 4,Allows Adult and Child-Only,SERFF,1-702-823-2667,1-855-606-2667,711,http://nevadahealthcoop.org/wp-content/uploads/2014/11/PD15-Frontier-Simple.pdf,http://nevadahealthcoop.org/wp-content/uploads/2014/11/DBS-Frontier-Simple-Platinum.pdf,http://nevadahealthcoop.org/wp-content/uploads/2014/11/SBC-Frontier-Simple-Platinum.pdf,http://nevadahealthcoop.org/wp-content/uploads/2014/11/RXF15-One,,,,,$298.02,$469.33,$491.86,$532.69,$599.80,$838.22,$1273.76,$938.66,$1065.38,$1199.60,$1676.44,$2547.52,$1236.68,$1363.40,$1497.62,$1974.46,$1534.70,$1661.42,$1795.64,$2272.48,$1832.72,$1959.44,$2093.66,$2570.50,$767.35,$830.71,$897.82,$1136.24,$1065.37,$1128.73,$1195.84,$1434.26,$1363.39,$1426.75,$1493.86,$1732.28,,$250,Included in Medical,$500,Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,No Charge,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,Humboldt,Catastrophic,HMO Colorado Inc dba HMO NV(Anthem BCBS),60156NV0230018,Anthem Catastrophic Pathway X HMO 6600 0,HMO,Rating Area 4,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFI,http://file.anthem.com/03257NVMENABS.pdf,http://www.sbc.anthem.com/dps/CCD1G2V,http://anthem.com/NVSelectdrugtier4,,,X,,$140.53,$221.31,$231.93,$251.19,$282.83,$395.26,$600.64,$442.62,$502.38,$565.66,$790.52,$1201.28,$583.15,$642.91,$706.19,$931.05,$723.68,$783.44,$846.72,$1071.58,$864.21,$923.97,$987.25,$1212.11,$361.84,$391.72,$423.36,$535.79,$502.37,$532.25,$563.89,$676.32,$642.90,$672.78,$704.42,$816.85,,"$6,600",Included in Medical,"$13,200",Included in Medical,"$6,600",Included in Medical,"$13,200",Included in Medical,$40,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,Humboldt,Bronze,HMO Colorado Inc dba HMO NV(Anthem BCBS),60156NV0230019,Anthem Bronze Pathway X  HMO 0 for HSA,HMO,Rating Area 4,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFI,http://file.anthem.com/03257NVMENABS.pdf,http://www.sbc.anthem.com/dps/CCD1G43,http://anthem.com/NVSelectdrugtier4,,,X,,$160.10,$252.13,$264.23,$286.17,$322.22,$450.30,$684.28,$504.26,$572.34,$644.44,$900.60,$1368.56,$664.36,$732.44,$804.54,$1060.70,$824.46,$892.54,$964.64,$1220.80,$984.56,$1052.64,$1124.74,$1380.90,$412.23,$446.27,$482.32,$610.40,$572.33,$606.37,$642.42,$770.50,$732.43,$766.47,$802.52,$930.60,,"$6,300",Included in Medical,"$12,600",Included in Medical,"$6,300",Included in Medical,"$12,600",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,Humboldt,Bronze,HMO Colorado Inc dba HMO NV(Anthem BCBS),60156NV0230020,Anthem Bronze Pathway X HMO 6150 20,HMO,Rating Area 4,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFI,http://file.anthem.com/03257NVMENABS.pdf,http://www.sbc.anthem.com/dps/CCD1G47,http://anthem.com/NVSelectdrugtier4,,,X,,$177.27,$279.17,$292.57,$316.86,$356.78,$498.60,$757.67,$558.34,$633.72,$713.56,$997.20,$1515.34,$735.61,$810.99,$890.83,$1174.47,$912.88,$988.26,$1068.10,$1351.74,$1090.15,$1165.53,$1245.37,$1529.01,$456.44,$494.13,$534.05,$675.87,$633.71,$671.40,$711.32,$853.14,$810.98,$848.67,$888.59,$1030.41,,"$6,150",Included in Medical,"$12,300",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$40,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$20,$50,20% Coinsurance after deductible,20% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,Humboldt,Bronze,HMO Colorado Inc dba HMO NV(Anthem BCBS),60156NV0230021,Anthem Bronze Pathway X HMO 5750 30,HMO,Rating Area 4,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFI,http://file.anthem.com/03257NVMENABS.pdf,http://www.sbc.anthem.com/dps/CCD1G4Q,http://anthem.com/NVSelectdrugtier4,,,X,,$171.68,$270.36,$283.34,$306.86,$345.52,$482.86,$733.76,$540.72,$613.72,$691.04,$965.72,$1467.52,$712.40,$785.40,$862.72,$1137.40,$884.08,$957.08,$1034.40,$1309.08,$1055.76,$1128.76,$1206.08,$1480.76,$442.04,$478.54,$517.20,$654.54,$613.72,$650.22,$688.88,$826.22,$785.40,$821.90,$860.56,$997.90,,"$5,750",Included in Medical,"$11,500",Included in Medical,"$6,600",Included in Medical,"$13,200",Included in Medical,$45 Copay before deductible and 30% Coinsurance after deductible,30% Coinsurance after deductible,$200 Copay after deductible and 30% Coinsurance after deductible,$500 Copay per Stay and 30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,Humboldt,Bronze,HMO Colorado Inc dba HMO NV(Anthem BCBS),60156NV0230022,Anthem Bronze Pathway X HMO  5000 40,HMO,Rating Area 4,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFI,http://file.anthem.com/03264NHMENABS.pdf,http://www.sbc.anthem.com/dps/CCD1G3Z,http://anthem.com/NVSelectdrugtier4,,,X,,$170.97,$269.25,$282.17,$305.60,$344.10,$480.88,$730.74,$538.50,$611.20,$688.20,$961.76,$1461.48,$709.47,$782.17,$859.17,$1132.73,$880.44,$953.14,$1030.14,$1303.70,$1051.41,$1124.11,$1201.11,$1474.67,$440.22,$476.57,$515.07,$651.85,$611.19,$647.54,$686.04,$822.82,$782.16,$818.51,$857.01,$993.79,,"$5,000",Included in Medical,"$10,000",Included in Medical,"$6,600",Included in Medical,"$13,200",Included in Medical,$50 Copay before deductible and 40% Coinsurance after deductible,40% Coinsurance after deductible,$200 Copay after deductible and 40% Coinsurance after deductible,$1000 Copay per Stay and 40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,Humboldt,Bronze,HMO Colorado Inc dba HMO NV(Anthem BCBS),60156NV0230023,Anthem Bronze Pathway X HMO 25 for HSA,HMO,Rating Area 4,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFI,http://file.anthem.com/03257NVMENABS.pdf,http://www.sbc.anthem.com/dps/CCD1G45,http://anthem.com/NVSelectdrugtier4,,,X,,$180.47,$284.21,$297.85,$322.58,$363.22,$507.60,$771.35,$568.42,$645.16,$726.44,$1015.20,$1542.70,$748.89,$825.63,$906.91,$1195.67,$929.36,$1006.10,$1087.38,$1376.14,$1109.83,$1186.57,$1267.85,$1556.61,$464.68,$503.05,$543.69,$688.07,$645.15,$683.52,$724.16,$868.54,$825.62,$863.99,$904.63,$1049.01,,"$3,600",Included in Medical,"$7,200",Included in Medical,"$6,450",Included in Medical,"$12,900",Included in Medical,25% Coinsurance after deductible,25% Coinsurance after deductible,$200 Copay after deductible and 25% Coinsurance after deductible,$500 Copay per Stay and 25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
