"state_code","fips_county_code","county_name","metal_level","issuer_name","hios_issuer_id","plan_id_standard_component","plan_marketing_name","plan_type","rating_area","child_only_offering","source","customer_service_phone_number_local","customer_service_phone_number_toll_free","customer_service_phone_number_tty","network_url","plan_brochure_url","summary_of_benefits_url","drug_formulary_url","accreditation","adult_dental","child_dental","ehb_percent_of_total_premium","premium_scenarios","premium_child","premium_adult_individual_age_21","premium_adult_individual_age_27","premium_adult_individual_age_30","premium_adult_individual_age_40","premium_adult_individual_age_50","premium_adult_individual_age_60","premium_couple_21","premium_couple_30","premium_couple_40","premium_couple_50","premium_couple_60","couple+1_child,_age_21","couple+1_child,_age_30","couple+1_child,_age_40","couple+1_child,_age_50","couple+2_children,_age_21","couple+2_children,_age_30","couple+2_children,_age_40","couple+2_children,_age_50","couple+3_or_more_children,_age_21","couple+3_or_more_children,_age_30","couple+3_or_more_children,_age_40","couple+3_or_more_children,_age_50","individual+1_child,_age_21","individual+1_child,_age_30","individual+1_child,_age_40","individual+1_child,_age_50","individual+2_children,_age_21","individual+2_children,_age_30","individual+2_children,_age_40","individual+2_children,_age_50","individual+3_or_more_children,_age_21","individual+3_or_more_children,_age_30","individual+3_or_more_children,_age_40","individual+3_or_more_children,_age_50","standard_plan_cost_sharing","medical_deductible_-_individual_-_standard","drug_deductible_-_individual_-_standard","medical_deductible_-_family_-_standard","drug_deductible_-_family_-_standard","medical_deductible_-_family_per_person_-_standard","drug_deductible_-_family_per_person_-_standard","medical_maximum_out_of_pocket_-_individual_-_standard","drug_maximum_out_of_pocket_-_individual_-_standard","medical_maximum_out_of_pocket_-_family_-_standard","drug_maximum_out_of_pocket_-_family_-_standard","medical_maximum_out_of_pocket_-_family_per_person_-_standard","drug_maximum_out_of_pocket_-_family_per_person_-_standard","primary_care_physician_-_standard","specialist_-_standard","emergency_room_-_standard","inpatient_facility_-_standard","inpatient_physician_-_standard","generic_drugs_-_standard","preferred_brand_drugs_-_standard","non-preferred_brand_drugs_-_standard","specialty_drugs_-_standard","73_percent_actuarial_value_silver_plan_cost_sharing","medical_deductible_-_individual_-_73_percent","drug_deductible_-_individual_-_73_percent","medical_deductible_-_family_-_73_percent","drug_deductible_-_family_-_73_percent","medical_deductible_-_family_per_person_-_73_percent","drug_deductible_-_family_per_person_-_73_percent","medical_maximum_out_of_pocket_-_individual_-_73_percent","drug_maximum_out_of_pocket_-_individual_-_73_percent","medical_maximum_out_of_pocket_-_family_-_73_percent","drug_maximum_out_of_pocket_-_family_-_73_percent","medical_maximum_out_of_pocket_-_family_per_person_-_73_percent","drug_maximum_out_of_pocket_-_family_per_person_-_73_percent","primary_care_physician_-_73_percent","specialist_-_73_percent","emergency_room_-_73_percent","inpatient_facility_-_73_percent","inpatient_physician_-_73_percent","generic_drugs_-_73_percent","preferred_brand_drugs_-_73_percent","non-preferred_brand_drugs_-_73_percent","specialty_drugs_-_73_percent","87_percent_actuarial_value_silver_plan_cost_sharing","medical_deductible_-_individual_-_87_percent","drug_deductible_-_individual_-_87_percent","medical_deductible_-_family_-_87_percent","drug_deductible_-_family_-_87_percent","medical_deductible_-_family_per_person_-_87_percent","drug_deductible_-_family_per_person_-_87_percent","medical_maximum_out_of_pocket_-_individual_-_87_percent","drug_maximum_out_of_pocket_-_individual_-_87_percent","medical_maximum_out_of_pocket_-_family_-_87_percent","drug_maximum_out_of_pocket_-_family_-_87_percent","medical_maximum_out_of_pocket_-_family_per_person_-_87_percent","drug_maximum_out_of_pocket_-_family_per_person_-_87_percent","primary_care_physician_-_87_percent","specialist_-_87_percent","emergency_room_-_87_percent","inpatient_facility_-_87_percent","inpatient_physician_-_87_percent","generic_drugs_-_87_percent","preferred_brand_drugs_-_87_percent","non-preferred_brand_drugs_-_87_percent","specialty_drugs_-_87_percent","94_percent_actuarial_value_silver_plan_cost_sharing","medical_deductible_-_individual_-_94_percent","drug_deductible_-_individual_-_94_percent","medical_deductible_-_family_-_94_percent","drug_deductible_-_family_-_94_percent","medical_deductible_-_family_per_person_-_94_percent","drug_deductible_-_family_per_person_-_94_percent","medical_maximum_out_of_pocket_-individual_-_94_percent","drug_maximum_out_of_pocket_-_individual_-_94_percent","medical_maximum_out_of_pocket_-_family_-_94_percent","drug_maximum_out_of_pocket_-_family_-_94_percent","medical_maximum_out_of_pocket_-_family_per_person_-_94_percent","drug_maximum_out_of_pocket_-_family_per_person_-_94_percent","primary_care_physician_-_94_percent","specialist_-_94_percent","emergency_room_-_94_percent","inpatient_facility_-_94_percent","inpatient_physician_-_94_percent","generic_drugs_-_94_percent","preferred_brand_drugs_-_94_percent","non-preferred_brand_drugs_-_94_percent","specialty_drugs_-_94_percent"
"ID","16077","Power County","Silver","Blue Cross of Idaho",61589,"61589ID2360031","Hometown East Silver 6850","POS",1,"Allows Adult and Child-Only","SERFF",,,,"http://www.bcidaho.com/HometownEast","https://shoppers.bcidaho.com/resources/pdfs/qhp/2017/hometown-east.pdf","https://www.bcidaho.com/bci_v2/reports/reportwriterSBC.aspx?ID=61589ID2360031-00_01&name=Hometown_East_Silver_6850&EffDate=1/1/2017","https://shoppers.bcidaho.com/resources/pdfs/pharmacy/2017/Qualified-Health-Plan-Formulary.pdf",,,,1,,190.37,299.8,314.19,340.27,383.14,535.44,813.66,599.6,680.54,766.28,1070.88,1627.32,789.97,870.91,956.65,1261.25,980.34,1061.28,1147.02,1451.62,1170.71,1251.65,1337.39,1641.99,490.17,530.64,573.51,725.81,680.54,721.01,763.88,916.18,870.91,911.38,954.25,1106.55,,6850,"Included in Medical","$13700 per group","Included in Medical","$6850 per person","Included in Medical",7150,"Included in Medical","$14300 per group","Included in Medical","$7150 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible",,3450,"Included in Medical","$6900 per group","Included in Medical","$3450 per person","Included in Medical",5700,"Included in Medical","$11400 per group","Included in Medical","$5700 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible",,450,"Included in Medical","$900 per group","Included in Medical","$450 per person","Included in Medical",2350,"Included in Medical","$4700 per group","Included in Medical","$2350 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible",,50,"Included in Medical","$100 per group","Included in Medical","$50 per person","Included in Medical",800,"Included in Medical","$1600 per group","Included in Medical","$800 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible"
"ID","16031","Cassia County","Silver","Blue Cross of Idaho",61589,"61589ID2360031","Hometown East Silver 6850","POS",2,"Allows Adult and Child-Only","SERFF",,,,"http://www.bcidaho.com/HometownEast","https://shoppers.bcidaho.com/resources/pdfs/qhp/2017/hometown-east.pdf","https://www.bcidaho.com/bci_v2/reports/reportwriterSBC.aspx?ID=61589ID2360031-00_01&name=Hometown_East_Silver_6850&EffDate=1/1/2017","https://shoppers.bcidaho.com/resources/pdfs/pharmacy/2017/Qualified-Health-Plan-Formulary.pdf",,,,1,,189.03,297.68,311.97,337.87,380.44,531.66,807.9,595.36,675.74,760.88,1063.32,1615.8,784.39,864.77,949.91,1252.35,973.42,1053.8,1138.94,1441.38,1162.45,1242.83,1327.97,1630.41,486.71,526.9,569.47,720.69,675.74,715.93,758.5,909.72,864.77,904.96,947.53,1098.75,,6850,"Included in Medical","$13700 per group","Included in Medical","$6850 per person","Included in Medical",7150,"Included in Medical","$14300 per group","Included in Medical","$7150 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible",,3450,"Included in Medical","$6900 per group","Included in Medical","$3450 per person","Included in Medical",5700,"Included in Medical","$11400 per group","Included in Medical","$5700 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible",,450,"Included in Medical","$900 per group","Included in Medical","$450 per person","Included in Medical",2350,"Included in Medical","$4700 per group","Included in Medical","$2350 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible",,50,"Included in Medical","$100 per group","Included in Medical","$50 per person","Included in Medical",800,"Included in Medical","$1600 per group","Included in Medical","$800 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible"
"ID","16037","Custer County","Silver","Blue Cross of Idaho",61589,"61589ID2360031","Hometown East Silver 6850","POS",2,"Allows Adult and Child-Only","SERFF",,,,"http://www.bcidaho.com/HometownEast","https://shoppers.bcidaho.com/resources/pdfs/qhp/2017/hometown-east.pdf","https://www.bcidaho.com/bci_v2/reports/reportwriterSBC.aspx?ID=61589ID2360031-00_01&name=Hometown_East_Silver_6850&EffDate=1/1/2017","https://shoppers.bcidaho.com/resources/pdfs/pharmacy/2017/Qualified-Health-Plan-Formulary.pdf",,,,1,,189.03,297.68,311.97,337.87,380.44,531.66,807.9,595.36,675.74,760.88,1063.32,1615.8,784.39,864.77,949.91,1252.35,973.42,1053.8,1138.94,1441.38,1162.45,1242.83,1327.97,1630.41,486.71,526.9,569.47,720.69,675.74,715.93,758.5,909.72,864.77,904.96,947.53,1098.75,,6850,"Included in Medical","$13700 per group","Included in Medical","$6850 per person","Included in Medical",7150,"Included in Medical","$14300 per group","Included in Medical","$7150 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible",,3450,"Included in Medical","$6900 per group","Included in Medical","$3450 per person","Included in Medical",5700,"Included in Medical","$11400 per group","Included in Medical","$5700 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible",,450,"Included in Medical","$900 per group","Included in Medical","$450 per person","Included in Medical",2350,"Included in Medical","$4700 per group","Included in Medical","$2350 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible",,50,"Included in Medical","$100 per group","Included in Medical","$50 per person","Included in Medical",800,"Included in Medical","$1600 per group","Included in Medical","$800 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible"
"ID","16067","Minidoka County","Silver","Blue Cross of Idaho",61589,"61589ID2360031","Hometown East Silver 6850","POS",2,"Allows Adult and Child-Only","SERFF",,,,"http://www.bcidaho.com/HometownEast","https://shoppers.bcidaho.com/resources/pdfs/qhp/2017/hometown-east.pdf","https://www.bcidaho.com/bci_v2/reports/reportwriterSBC.aspx?ID=61589ID2360031-00_01&name=Hometown_East_Silver_6850&EffDate=1/1/2017","https://shoppers.bcidaho.com/resources/pdfs/pharmacy/2017/Qualified-Health-Plan-Formulary.pdf",,,,1,,189.03,297.68,311.97,337.87,380.44,531.66,807.9,595.36,675.74,760.88,1063.32,1615.8,784.39,864.77,949.91,1252.35,973.42,1053.8,1138.94,1441.38,1162.45,1242.83,1327.97,1630.41,486.71,526.9,569.47,720.69,675.74,715.93,758.5,909.72,864.77,904.96,947.53,1098.75,,6850,"Included in Medical","$13700 per group","Included in Medical","$6850 per person","Included in Medical",7150,"Included in Medical","$14300 per group","Included in Medical","$7150 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible",,3450,"Included in Medical","$6900 per group","Included in Medical","$3450 per person","Included in Medical",5700,"Included in Medical","$11400 per group","Included in Medical","$5700 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible",,450,"Included in Medical","$900 per group","Included in Medical","$450 per person","Included in Medical",2350,"Included in Medical","$4700 per group","Included in Medical","$2350 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible",,50,"Included in Medical","$100 per group","Included in Medical","$50 per person","Included in Medical",800,"Included in Medical","$1600 per group","Included in Medical","$800 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible"
"ID","16033","Clark County","Silver","Blue Cross of Idaho",61589,"61589ID2360031","Hometown East Silver 6850","POS",3,"Allows Adult and Child-Only","SERFF",,,,"http://www.bcidaho.com/HometownEast","https://shoppers.bcidaho.com/resources/pdfs/qhp/2017/hometown-east.pdf","https://www.bcidaho.com/bci_v2/reports/reportwriterSBC.aspx?ID=61589ID2360031-00_01&name=Hometown_East_Silver_6850&EffDate=1/1/2017","https://shoppers.bcidaho.com/resources/pdfs/pharmacy/2017/Qualified-Health-Plan-Formulary.pdf",,,,1,,200.37,315.54,330.69,358.14,403.26,563.55,856.38,631.08,716.28,806.52,1127.1,1712.76,831.45,916.65,1006.89,1327.47,1031.82,1117.02,1207.26,1527.84,1232.19,1317.39,1407.63,1728.21,515.91,558.51,603.63,763.92,716.28,758.88,804,964.29,916.65,959.25,1004.37,1164.66,,6850,"Included in Medical","$13700 per group","Included in Medical","$6850 per person","Included in Medical",7150,"Included in Medical","$14300 per group","Included in Medical","$7150 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible",,3450,"Included in Medical","$6900 per group","Included in Medical","$3450 per person","Included in Medical",5700,"Included in Medical","$11400 per group","Included in Medical","$5700 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible",,450,"Included in Medical","$900 per group","Included in Medical","$450 per person","Included in Medical",2350,"Included in Medical","$4700 per group","Included in Medical","$2350 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible",,50,"Included in Medical","$100 per group","Included in Medical","$50 per person","Included in Medical",800,"Included in Medical","$1600 per group","Included in Medical","$800 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible"
"ID","16043","Fremont County","Silver","Blue Cross of Idaho",61589,"61589ID2360031","Hometown East Silver 6850","POS",3,"Allows Adult and Child-Only","SERFF",,,,"http://www.bcidaho.com/HometownEast","https://shoppers.bcidaho.com/resources/pdfs/qhp/2017/hometown-east.pdf","https://www.bcidaho.com/bci_v2/reports/reportwriterSBC.aspx?ID=61589ID2360031-00_01&name=Hometown_East_Silver_6850&EffDate=1/1/2017","https://shoppers.bcidaho.com/resources/pdfs/pharmacy/2017/Qualified-Health-Plan-Formulary.pdf",,,,1,,200.37,315.54,330.69,358.14,403.26,563.55,856.38,631.08,716.28,806.52,1127.1,1712.76,831.45,916.65,1006.89,1327.47,1031.82,1117.02,1207.26,1527.84,1232.19,1317.39,1407.63,1728.21,515.91,558.51,603.63,763.92,716.28,758.88,804,964.29,916.65,959.25,1004.37,1164.66,,6850,"Included in Medical","$13700 per group","Included in Medical","$6850 per person","Included in Medical",7150,"Included in Medical","$14300 per group","Included in Medical","$7150 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible",,3450,"Included in Medical","$6900 per group","Included in Medical","$3450 per person","Included in Medical",5700,"Included in Medical","$11400 per group","Included in Medical","$5700 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible",,450,"Included in Medical","$900 per group","Included in Medical","$450 per person","Included in Medical",2350,"Included in Medical","$4700 per group","Included in Medical","$2350 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible",,50,"Included in Medical","$100 per group","Included in Medical","$50 per person","Included in Medical",800,"Included in Medical","$1600 per group","Included in Medical","$800 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible"
"ID","16059","Lemhi County","Silver","Blue Cross of Idaho",61589,"61589ID2360031","Hometown East Silver 6850","POS",3,"Allows Adult and Child-Only","SERFF",,,,"http://www.bcidaho.com/HometownEast","https://shoppers.bcidaho.com/resources/pdfs/qhp/2017/hometown-east.pdf","https://www.bcidaho.com/bci_v2/reports/reportwriterSBC.aspx?ID=61589ID2360031-00_01&name=Hometown_East_Silver_6850&EffDate=1/1/2017","https://shoppers.bcidaho.com/resources/pdfs/pharmacy/2017/Qualified-Health-Plan-Formulary.pdf",,,,1,,200.37,315.54,330.69,358.14,403.26,563.55,856.38,631.08,716.28,806.52,1127.1,1712.76,831.45,916.65,1006.89,1327.47,1031.82,1117.02,1207.26,1527.84,1232.19,1317.39,1407.63,1728.21,515.91,558.51,603.63,763.92,716.28,758.88,804,964.29,916.65,959.25,1004.37,1164.66,,6850,"Included in Medical","$13700 per group","Included in Medical","$6850 per person","Included in Medical",7150,"Included in Medical","$14300 per group","Included in Medical","$7150 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible",,3450,"Included in Medical","$6900 per group","Included in Medical","$3450 per person","Included in Medical",5700,"Included in Medical","$11400 per group","Included in Medical","$5700 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible",,450,"Included in Medical","$900 per group","Included in Medical","$450 per person","Included in Medical",2350,"Included in Medical","$4700 per group","Included in Medical","$2350 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible",,50,"Included in Medical","$100 per group","Included in Medical","$50 per person","Included in Medical",800,"Included in Medical","$1600 per group","Included in Medical","$800 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible"
"ID","16065","Madison County","Silver","Blue Cross of Idaho",61589,"61589ID2360031","Hometown East Silver 6850","POS",3,"Allows Adult and Child-Only","SERFF",,,,"http://www.bcidaho.com/HometownEast","https://shoppers.bcidaho.com/resources/pdfs/qhp/2017/hometown-east.pdf","https://www.bcidaho.com/bci_v2/reports/reportwriterSBC.aspx?ID=61589ID2360031-00_01&name=Hometown_East_Silver_6850&EffDate=1/1/2017","https://shoppers.bcidaho.com/resources/pdfs/pharmacy/2017/Qualified-Health-Plan-Formulary.pdf",,,,1,,200.37,315.54,330.69,358.14,403.26,563.55,856.38,631.08,716.28,806.52,1127.1,1712.76,831.45,916.65,1006.89,1327.47,1031.82,1117.02,1207.26,1527.84,1232.19,1317.39,1407.63,1728.21,515.91,558.51,603.63,763.92,716.28,758.88,804,964.29,916.65,959.25,1004.37,1164.66,,6850,"Included in Medical","$13700 per group","Included in Medical","$6850 per person","Included in Medical",7150,"Included in Medical","$14300 per group","Included in Medical","$7150 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible",,3450,"Included in Medical","$6900 per group","Included in Medical","$3450 per person","Included in Medical",5700,"Included in Medical","$11400 per group","Included in Medical","$5700 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible",,450,"Included in Medical","$900 per group","Included in Medical","$450 per person","Included in Medical",2350,"Included in Medical","$4700 per group","Included in Medical","$2350 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible",,50,"Included in Medical","$100 per group","Included in Medical","$50 per person","Included in Medical",800,"Included in Medical","$1600 per group","Included in Medical","$800 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible"
"ID","16081","Teton County","Silver","Blue Cross of Idaho",61589,"61589ID2360031","Hometown East Silver 6850","POS",3,"Allows Adult and Child-Only","SERFF",,,,"http://www.bcidaho.com/HometownEast","https://shoppers.bcidaho.com/resources/pdfs/qhp/2017/hometown-east.pdf","https://www.bcidaho.com/bci_v2/reports/reportwriterSBC.aspx?ID=61589ID2360031-00_01&name=Hometown_East_Silver_6850&EffDate=1/1/2017","https://shoppers.bcidaho.com/resources/pdfs/pharmacy/2017/Qualified-Health-Plan-Formulary.pdf",,,,1,,200.37,315.54,330.69,358.14,403.26,563.55,856.38,631.08,716.28,806.52,1127.1,1712.76,831.45,916.65,1006.89,1327.47,1031.82,1117.02,1207.26,1527.84,1232.19,1317.39,1407.63,1728.21,515.91,558.51,603.63,763.92,716.28,758.88,804,964.29,916.65,959.25,1004.37,1164.66,,6850,"Included in Medical","$13700 per group","Included in Medical","$6850 per person","Included in Medical",7150,"Included in Medical","$14300 per group","Included in Medical","$7150 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible",,3450,"Included in Medical","$6900 per group","Included in Medical","$3450 per person","Included in Medical",5700,"Included in Medical","$11400 per group","Included in Medical","$5700 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible",,450,"Included in Medical","$900 per group","Included in Medical","$450 per person","Included in Medical",2350,"Included in Medical","$4700 per group","Included in Medical","$2350 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible",,50,"Included in Medical","$100 per group","Included in Medical","$50 per person","Included in Medical",800,"Included in Medical","$1600 per group","Included in Medical","$800 per person","Included in Medical","$20 Copay","$50 Copay","20% Coinsurance after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay","$30 Copay","$50 Copay after deductible","30% Coinsurance after deductible"
"ID","16007","Bear Lake County","Gold","Blue Cross of Idaho",61589,"61589ID2360032","Hometown East Gold 1200","POS",1,"Allows Adult and Child-Only","SERFF",,,,"http://www.bcidaho.com/HometownEast","https://shoppers.bcidaho.com/resources/pdfs/qhp/2017/hometown-east.pdf","https://www.bcidaho.com/bci_v2/reports/reportwriterSBC.aspx?ID=61589ID2360032-00_01&name=Hometown_East_Gold_1200&EffDate=1/1/2017","https://shoppers.bcidaho.com/resources/pdfs/pharmacy/2017/Qualified-Health-Plan-Formulary.pdf",,,,1,,241.83,380.84,399.12,432.25,486.71,680.18,1033.6,761.68,864.5,973.42,1360.36,2067.2,1003.51,1106.33,1215.25,1602.19,1245.34,1348.16,1457.08,1844.02,1487.17,1589.99,1698.91,2085.85,622.67,674.08,728.54,922.01,864.5,915.91,970.37,1163.84,1106.33,1157.74,1212.2,1405.67,,1200,"1000","$2400 per group","per group not applicable","$1200 per person","$1000 per person",7150,"Included in Medical","$14300 per group","Included in Medical","$7150 per person","Included in Medical","$20 Copay","$50 Copay","$350 Copay after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay after deductible","$30 Copay after deductible","$50 Copay after deductible","30% Coinsurance after deductible",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ID","16023","Butte County","Gold","Blue Cross of Idaho",61589,"61589ID2360032","Hometown East Gold 1200","POS",1,"Allows Adult and Child-Only","SERFF",,,,"http://www.bcidaho.com/HometownEast","https://shoppers.bcidaho.com/resources/pdfs/qhp/2017/hometown-east.pdf","https://www.bcidaho.com/bci_v2/reports/reportwriterSBC.aspx?ID=61589ID2360032-00_01&name=Hometown_East_Gold_1200&EffDate=1/1/2017","https://shoppers.bcidaho.com/resources/pdfs/pharmacy/2017/Qualified-Health-Plan-Formulary.pdf",,,,1,,241.83,380.84,399.12,432.25,486.71,680.18,1033.6,761.68,864.5,973.42,1360.36,2067.2,1003.51,1106.33,1215.25,1602.19,1245.34,1348.16,1457.08,1844.02,1487.17,1589.99,1698.91,2085.85,622.67,674.08,728.54,922.01,864.5,915.91,970.37,1163.84,1106.33,1157.74,1212.2,1405.67,,1200,"1000","$2400 per group","per group not applicable","$1200 per person","$1000 per person",7150,"Included in Medical","$14300 per group","Included in Medical","$7150 per person","Included in Medical","$20 Copay","$50 Copay","$350 Copay after deductible","20% Coinsurance after deductible","20% Coinsurance after deductible","$10 Copay after deductible","$30 Copay after deductible","$50 Copay after deductible","30% Coinsurance after deductible",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
