State,County,Metal Level,Issuer Name,Plan ID (standard component),Plan Marketing Name,Plan Type,Rating Area,Child Only Offering,Source,Customer Service Phone Number Local,Customer Service Phone Number Toll Free,Customer Service Phone Number TTY,Network URL,Plan Brochure URL,Summary of Benefits URL,Drug Formulary URL,Accredidation,Adult Dental,Child Dental,Premium Scenarios,Premium Child,Premium Adult Individual Age 21,Premium Adult Individual Age 27,Premium Adult Individual Age 30 ,Premium Adult Individual Age 40 ,Premium Adult Individual Age 50 ,Premium Adult Individual Age 60 ,Premium Couple 21  ,Premium Couple 30 ,Premium Couple 40 ,Premium Couple 50 ,Premium Couple 60 ,"Couple+1 child, Age 21","Couple+1 child, Age 30 ","Couple+1 child, Age 40 ","Couple+1 child, Age 50 ","Couple+2 children, Age 21","Couple+2 children, Age 30 ","Couple+2 children, Age 40 ","Couple+2 children, Age 50","Couple+3 or more Children, Age 21","Couple+3 or more Children, Age 30","Couple+3 or more Children, Age 40","Couple+3 or more Children, Age 50","Individual+1 child, Age 21","Individual+1 child, Age 30","Individual+1 child, Age 40","Individual+1 child, Age 50","Individual+2 children, Age 21","Individual+2 children, Age 30","Individual+2 children, Age 40","Individual+2 children, Age 50","Individual+3 or more children, Age 21","Individual+3 or more children, Age 30","Individual+3 or more children, Age 40","Individual+3 or more children, Age 50",Standard Plan Cost Sharing,Medical Deductible-individual-standard,Drug Deductible-individual-standard,Medical Deductible-family-standard,Drug Deductible - family - standard,Medical Maximum Out Of Pocket - individual - standard,Drug Maximum Out of Pocket - individual - standard,Medical Maximum Out of Pocket - family - standard,Drug Maximum Out of Pocket - Family  - standard,Primary Care Physician  - standard,Specialist  - standard,Emergency Room  - standard,Inpatient Facility  - standard,Inpatient Physician - standard,Generic Drugs - standard,Preferred Brand Drugs - standard,Non-preferred Brand Drugs - standard,Specialty Drugs - standard,73 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 73 percent,Drug Deductible - individual - 73 percent,Medical Deductible - family - 73 percent,Drug Deductible - family - 73 percent,Medical Maximum Out Of Pocket - individual - 73 percent,Drug Maximum Out of Pocket - individual - 73 percent,Medical Maximum Out of Pocket - family - 73 percent,Drug Maximum Out of Pocket - Family - 73 percent,Primary Care Physician - 73 percent,Specialist - 73 percent,Emergency Room - 73 percent,Inpatient Facility - 73 percent,Inpatient Physician - 73 percent,Generic Drugs - 73 percent,Preferred Brand Drugs - 73 percent,Non-preferred Brand Drugs - 73 percent,Specialty Drugs - 73 percent,87 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 87 percent,Drug Deductible - individual - 87 percent,Medical Deductible - family - 87 percent,Drug Deductible - family - 87 percent,Medical Maximum Out Of Pocket - individual - 87 percent,Drug Maximum Out of Pocket - individual - 87 percent,Medical Maximum Out of Pocket - family - 87 percent,Drug Maximum Out of Pocket - Family - 87 percent,Primary Care Physician - 87 percent,Specialist - 87 percent,Emergency Room - 87 percent,Inpatient Facility - 87 percent,Inpatient Physician - 87 percent,Generic Drugs - 87 percent,Preferred Brand Drugs - 87 percent,Non-preferred Brand Drugs - 87 percent,Specialty Drugs - 87 percent,94 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 94 percent,Drug Deductible - individual - 94 percent,Medical Deductible - family - 94 percent,Drug Deductible - family - 94 percent,Medical Maximum Out Of Pocket -individual - 94 percent,Drug Maximum Out of Pocket - individual - 94 percent,Medical Maximum Out of Pocket - family - 94 percent,Drug Maximum Out of Pocket - Family  - 94 percent,Primary Care Physician - 94 percent,Specialist - 94 percent,Emergency Room - 94 percent,Inpatient Facility  - 94 percent,Inpatient Physician  - 94 percent,Generic Drugs - 94 percent,Preferred Brand Drugs - 94 percent,Non-preferred Brand Drugs - 94 percent,Specialty Drugs - 94 percent
OR,Lane,Gold,Health Republic,96383OR0130002,CoreCare Gold Plan,EPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-888-990-6635,,,http://www.healthrepublicinsurance.org/our-providers,http://www.healthrepublicinsurance.org/our-plans/corecare,https://www.healthrepublicinsurance.org/wp-content/uploads/2014/08/96383OR0130002-01-CoreCare-Gold-On-Exchange.pdf,http://www.healthrepublicinsurance.org,,,,,$166.00,$261.43,$273.96,$296.71,$334.09,$466.89,$709.49,$522.86,$593.42,$668.18,$933.78,$1418.98,$688.86,$759.42,$834.18,$1099.78,$854.86,$925.42,$1000.18,$1265.78,$1020.86,$1091.42,$1166.18,$1431.78,$427.43,$462.71,$500.09,$632.89,$593.43,$628.71,$666.09,$798.89,$759.43,$794.71,$832.09,$964.89,,"$1,000",Included in Medical,"$2,000",Included in Medical,"$2,500",Included in Medical,"$5,000",Included in Medical,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,$10,$35,50%,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Lane,Platinum,Health Republic,96383OR0130003,CoreCare Platinum Plan,EPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-888-990-6635,,,http://www.healthrepublicinsurance.org/our-providers,http://www.healthrepublicinsurance.org/our-plans/corecare,https://www.healthrepublicinsurance.org/wp-content/uploads/2014/08/96383OR0130003-01-CoreCare-Platinum-On-Exchange.pdf,http://www.healthrepublicinsurance.org,,,,,$186.36,$293.49,$307.56,$333.09,$375.06,$524.15,$796.50,$586.98,$666.18,$750.12,$1048.30,$1593.00,$773.34,$852.54,$936.48,$1234.66,$959.70,$1038.90,$1122.84,$1421.02,$1146.06,$1225.26,$1309.20,$1607.38,$479.85,$519.45,$561.42,$710.51,$666.21,$705.81,$747.78,$896.87,$852.57,$892.17,$934.14,$1083.23,,$500,Included in Medical,"$1,000",Included in Medical,"$1,000",Included in Medical,"$2,000",Included in Medical,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,$10,$35,50%,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Lane,Bronze,Health Republic,96383OR0190001,PrimaryCare Bronze Plan,EPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-888-990-6635,,,http://www.healthrepublicinsurance.org/our-providers,http://www.healthrepublicinsurance.org/our-plans/primarycare,https://www.healthrepublicinsurance.org/wp-content/uploads/2014/08/96383OR0190001-01-PrimaryCare-Bronze-On-Exchange.pdf,http://www.healthrepublicinsurance.org,,,,,$107.88,$169.90,$178.04,$192.82,$217.11,$303.42,$461.07,$339.80,$385.64,$434.22,$606.84,$922.14,$447.68,$493.52,$542.10,$714.72,$555.56,$601.40,$649.98,$822.60,$663.44,$709.28,$757.86,$930.48,$277.78,$300.70,$324.99,$411.30,$385.66,$408.58,$432.87,$519.18,$493.54,$516.46,$540.75,$627.06,,"$6,600",Included in Medical,"$13,200",Included in Medical,"$6,600",Included in Medical,"$13,200",Included in Medical,No Charge after Deductible,No Charge after Deductible,$250,No Charge after Deductible,No Charge after Deductible,$25,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Lane,Silver,Health Republic,96383OR0190002,PrimaryCare Silver Plan,EPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-888-990-6635,,,http://www.healthrepublicinsurance.org/our-providers,http://www.healthrepublicinsurance.org/our-plans/primarycare,https://www.healthrepublicinsurance.org/wp-content/uploads/2014/08/96383OR0190002-01-PrimaryCare-Silver-On-Exchange.pdf,http://www.healthrepublicinsurance.org,,,,,$134.91,$212.46,$222.64,$241.13,$271.51,$379.43,$576.59,$424.92,$482.26,$543.02,$758.86,$1153.18,$559.83,$617.17,$677.93,$893.77,$694.74,$752.08,$812.84,$1028.68,$829.65,$886.99,$947.75,$1163.59,$347.37,$376.04,$406.42,$514.34,$482.28,$510.95,$541.33,$649.25,$617.19,$645.86,$676.24,$784.16,,"$4,750",Included in Medical,"$9,500",Included in Medical,"$4,750",Included in Medical,"$9,500",Included in Medical,No Charge after Deductible,No Charge after Deductible,$250,No Charge after Deductible,No Charge after Deductible,No Charge,$50,No Charge after Deductible,No Charge after Deductible,,"$4,000",Included in Medical,"$8,000",Included in Medical,"$4,000",Included in Medical,"$8,000",Included in Medical,No Charge after Deductible,No Charge after Deductible,$250,No Charge after Deductible,No Charge after Deductible,No Charge,$50,No Charge after Deductible,No Charge after Deductible,,"$1,500",Included in Medical,"$3,000",Included in Medical,"$1,500",Included in Medical,"$3,000",Included in Medical,No Charge after Deductible,No Charge after Deductible,$250,No Charge after Deductible,No Charge after Deductible,No Charge,$50,No Charge after Deductible,No Charge after Deductible,,$500,Included in Medical,"$1,000",Included in Medical,$500,Included in Medical,"$1,000",Included in Medical,No Charge after Deductible,No Charge after Deductible,$250,No Charge after Deductible,No Charge after Deductible,No Charge,$50,No Charge after Deductible,No Charge after Deductible
OR,Lane,Gold,Health Republic,96383OR0190003,PrimaryCare Gold Plan,EPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-888-990-6635,,,http://www.healthrepublicinsurance.org/our-providers,http://www.healthrepublicinsurance.org/our-plans/primarycare,https://www.healthrepublicinsurance.org/wp-content/uploads/2014/08/96383OR0190003-01-PrimaryCare-Gold-On-Exchange.pdf,http://www.healthrepublicinsurance.org,,,,,$165.33,$260.37,$272.85,$295.50,$332.73,$464.99,$706.60,$520.74,$591.00,$665.46,$929.98,$1413.20,$686.07,$756.33,$830.79,$1095.31,$851.40,$921.66,$996.12,$1260.64,$1016.73,$1086.99,$1161.45,$1425.97,$425.70,$460.83,$498.06,$630.32,$591.03,$626.16,$663.39,$795.65,$756.36,$791.49,$828.72,$960.98,,"$2,400",Included in Medical,"$4,800",Included in Medical,"$2,400",Included in Medical,"$4,800",Included in Medical,No Charge after Deductible,No Charge after Deductible,$250,No Charge after Deductible,No Charge after Deductible,No Charge,$35,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Lane,Silver,Health Republic,96383OR0200001,FoundationCare Silver Plan,EPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-888-990-6635,,,http://www.healthrepublicinsurance.org/our-providers,http://www.healthrepublicinsurance.org/our-plans/foundationcare,https://www.healthrepublicinsurance.org/wp-content/uploads/2014/08/96383OR0200001-01-FoundationCare-Silver-On-Exchange.pdf,http://www.healthrepublicinsurance.org,,,,,$141.51,$222.86,$233.54,$252.93,$284.80,$398.01,$604.82,$445.72,$505.86,$569.60,$796.02,$1209.64,$587.23,$647.37,$711.11,$937.53,$728.74,$788.88,$852.62,$1079.04,$870.25,$930.39,$994.13,$1220.55,$364.37,$394.44,$426.31,$539.52,$505.88,$535.95,$567.82,$681.03,$647.39,$677.46,$709.33,$822.54,,"$6,600",Included in Medical,"$13,200",Included in Medical,"$6,600",Included in Medical,"$13,200",Included in Medical,$10,$25,$250,No Charge after Deductible,No Charge after Deductible,$10,$30,No Charge after Deductible,No Charge after Deductible,,"$5,200",Included in Medical,"$10,400",Included in Medical,"$5,200",Included in Medical,"$10,400",Included in Medical,$10,$25,$250,No Charge after Deductible,No Charge after Deductible,$10,$30,No Charge after Deductible,No Charge after Deductible,,"$1,050",Included in Medical,"$2,100",Included in Medical,"$1,050",Included in Medical,"$2,100",Included in Medical,$10,$25,$250,No Charge after Deductible,No Charge after Deductible,$10,$30,No Charge after Deductible,No Charge after Deductible,,$500,Included in Medical,"$1,000",Included in Medical,$500,Included in Medical,"$1,000",Included in Medical,$10,$25,$250,No Charge after Deductible,No Charge after Deductible,$10,$30,No Charge after Deductible,No Charge after Deductible
OR,Lane,Gold,Health Republic,96383OR0200002,FoundationCare Gold Plan,EPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-888-990-6635,,,http://www.healthrepublicinsurance.org/our-providers,http://www.healthrepublicinsurance.org/our-plans/foundationcare,https://www.healthrepublicinsurance.org/wp-content/uploads/2014/08/96383OR0200002-01-FoundationCare-Gold-On-Exchange.pdf,http://www.healthrepublicinsurance.org,,,,,$167.53,$263.83,$276.48,$299.43,$337.16,$471.18,$716.00,$527.66,$598.86,$674.32,$942.36,$1432.00,$695.19,$766.39,$841.85,$1109.89,$862.72,$933.92,$1009.38,$1277.42,$1030.25,$1101.45,$1176.91,$1444.95,$431.36,$466.96,$504.69,$638.71,$598.89,$634.49,$672.22,$806.24,$766.42,$802.02,$839.75,$973.77,,"$2,800",Included in Medical,"$5,600",Included in Medical,"$2,800",Included in Medical,"$5,600",Included in Medical,$10,$25,$250,No Charge after Deductible,No Charge after Deductible,$5,$25,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Lane,Platinum,Health Republic,96383OR0200003,FoundationCare Platinum Plan,EPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-888-990-6635,,,http://www.healthrepublicinsurance.org/our-providers,http://www.healthrepublicinsurance.org/our-plans/foundationcare,https://www.healthrepublicinsurance.org/wp-content/uploads/2014/08/96383OR0200003-01-FoundationCare-Platinum-On-Exchange.pdf,http://www.healthrepublicinsurance.org,,,,,$189.28,$298.09,$312.38,$338.32,$380.94,$532.37,$808.98,$596.18,$676.64,$761.88,$1064.74,$1617.96,$785.46,$865.92,$951.16,$1254.02,$974.74,$1055.20,$1140.44,$1443.30,$1164.02,$1244.48,$1329.72,$1632.58,$487.37,$527.60,$570.22,$721.65,$676.65,$716.88,$759.50,$910.93,$865.93,$906.16,$948.78,$1100.21,,"$1,000",Included in Medical,"$2,000",Included in Medical,"$1,000",Included in Medical,"$2,000",Included in Medical,$10,$25,$250,No Charge after Deductible,No Charge after Deductible,$5,$25,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Lane,Gold,Oregon's Health CO-OP,99389OR0240001,Oregon's Health CO-OP SiMPLE Gold Broad Network,PPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-503-488-2833,1-855-722-8207,1-800-735-2900,http://www.ohcoop.org/find-a-plan/our-provider-pharmacy-networks/provider-pharmacy-directory,https://www.ohcoop.org/wp-content/uploads/SiMPLEgold-Broad.pdf?8d7f07,https://www.ohcoop.org/wp-content/uploads/99389OR0240001-01-Oregons-Health-CO-OP-SiMPLEgold-Broad-Network_ver-2.pdf?8d7f07,http://www.ohcoop.org/providers/rx-for-providers,,,,,$173.00,$273.00,$285.00,$309.00,$348.00,$486.00,$739.00,$546.00,$618.00,$696.00,$972.00,$1478.00,$719.00,$791.00,$869.00,$1145.00,$892.00,$964.00,$1042.00,$1318.00,$1065.00,$1137.00,$1215.00,$1491.00,$446.00,$482.00,$521.00,$659.00,$619.00,$655.00,$694.00,$832.00,$792.00,$828.00,$867.00,$1005.00,,$0,Included in Medical,$0,Included in Medical,"$6,600",Included in Medical,"$13,200",Included in Medical,$30,$50,$250,$3000 Copay per Stay,No Charge,$10,$50,$70,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Lane,Silver,Oregon's Health CO-OP,99389OR0260001,Oregon's Health CO-OP SiMPLE Silver Broad Network,PPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-503-488-2833,1-855-722-8207,1-800-735-2900,http://www.ohcoop.org/find-a-plan/our-provider-pharmacy-networks/provider-pharmacy-directory,https://www.ohcoop.org/wp-content/uploads/SiMPLEsilver-Broad.pdf?8d7f07,https://www.ohcoop.org/wp-content/uploads/99389OR0260001-01-Oregons-Health-CO-OP-SiMPLEsilver-Broad-Network_ver-2.pdf?8d7f07,http://www.ohcoop.org/providers/rx-for-providers,,,,,$145.00,$229.00,$240.00,$260.00,$292.00,$408.00,$621.00,$458.00,$520.00,$584.00,$816.00,$1242.00,$603.00,$665.00,$729.00,$961.00,$748.00,$810.00,$874.00,$1106.00,$893.00,$955.00,$1019.00,$1251.00,$374.00,$405.00,$437.00,$553.00,$519.00,$550.00,$582.00,$698.00,$664.00,$695.00,$727.00,$843.00,,$0,Included in Medical,$0,Included in Medical,"$6,000",Included in Medical,"$12,000",Included in Medical,$35,$55,$500,$5000 Copay per Stay,No Charge,$15,$70,$140,50%,,$0,Included in Medical,$0,Included in Medical,"$5,000",Included in Medical,"$10,000",Included in Medical,$20,$55,$500,$4000 Copay per Stay,No Charge,$10,$70,$140,50%,,$0,Included in Medical,$0,Included in Medical,"$2,000",Included in Medical,"$4,000",Included in Medical,$20,$45,$500,$2000 Copay per Stay,No Charge,$10,$30,$50,50%,,$0,Included in Medical,$0,Included in Medical,$600,Included in Medical,"$1,200",Included in Medical,$10,$20,$200,$500 Copay per Stay,No Charge,$10,$30,$50,50%
OR,Lane,Silver,Oregon's Health CO-OP,99389OR0290001,Oregon's Health CO-OP SiMPLE Silver HSA Broad Network,PPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-503-488-2833,1-855-722-8207,1-800-735-2900,http://www.ohcoop.org/find-a-plan/our-provider-pharmacy-networks/provider-pharmacy-directory,https://www.ohcoop.org/wp-content/uploads/SiMPLEsilver-HSA-Broad.pdf?8d7f07,https://www.ohcoop.org/wp-content/uploads/99389OR0290001-01-Oregons-Health-CO-OP-SiMPLEsilver-HSA-Broad-Network_ver-2.pdf?8d7f07,http://www.ohcoop.org/providers/rx-for-providers,,,,,$151.00,$238.00,$249.00,$270.00,$303.00,$424.00,$644.00,$476.00,$540.00,$606.00,$848.00,$1288.00,$627.00,$691.00,$757.00,$999.00,$778.00,$842.00,$908.00,$1150.00,$929.00,$993.00,$1059.00,$1301.00,$389.00,$421.00,$454.00,$575.00,$540.00,$572.00,$605.00,$726.00,$691.00,$723.00,$756.00,$877.00,,"$3,000",Included in Medical,"$6,000",Included in Medical,"$3,000",Included in Medical,"$6,000",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,"$2,750",Included in Medical,"$5,500",Included in Medical,"$2,750",Included in Medical,"$5,500",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,"$1,000",Included in Medical,"$1,000",Included in Medical,"$1,000",Included in Medical,"$2,000",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,$400,Included in Medical,$800,Included in Medical,$400,Included in Medical,$800,Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible
OR,Lane,Bronze,Oregon's Health CO-OP,99389OR0310001,Oregon's Health CO-OP SiMPLE Bronze Broad Network,PPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-503-488-2833,1-855-722-8207,1-800-735-2900,http://www.ohcoop.org/find-a-plan/our-provider-pharmacy-networks/provider-pharmacy-directory,https://www.ohcoop.org/wp-content/uploads/SiMPLEbronze-Broad.pdf?8d7f07,https://www.ohcoop.org/wp-content/uploads/99389OR0310001-01-Oregons-Health-CO-OP-SiMPLEbronze-Broad-Network_ver-2.pdf?8d7f07,http://www.ohcoop.org/providers/rx-for-providers,,,,,$125.00,$198.00,$207.00,$224.00,$252.00,$353.00,$536.00,$396.00,$448.00,$504.00,$706.00,$1072.00,$521.00,$573.00,$629.00,$831.00,$646.00,$698.00,$754.00,$956.00,$771.00,$823.00,$879.00,$1081.00,$323.00,$349.00,$377.00,$478.00,$448.00,$474.00,$502.00,$603.00,$573.00,$599.00,$627.00,$728.00,,$0,Included in Medical,$0,Included in Medical,"$6,600",Included in Medical,"$13,200",Included in Medical,$40,$80,$750,$6600 Copay per Stay,No Charge,$30,$100,$200,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Lane,Silver,Oregon's Health CO-OP,99389OR0480001,"CO-Options SiMPLE Silver, a Multi-State Plan",PPO,Rating Area 2,Allows Adult and Child-Only,OPM,1-503-488-2833,1-855-722-8207,1-800-735-2900,http://www.ohcoop.org/find-a-plan/our-provider-pharmacy-networks/provider-pharmacy-directory,http://www.ohcoop.org/find-a-plan/individual-family-plans,http://www.ohcoop.org/find-a-plan/individual-family-plans,http://www.ohcoop.org/providers/rx-for-providers,,,,,$145.00,$229.00,$240.00,$260.00,$292.00,$408.00,$621.00,$458.00,$520.00,$584.00,$816.00,$1242.00,$603.00,$665.00,$729.00,$961.00,$748.00,$810.00,$874.00,$1106.00,$893.00,$955.00,$1019.00,$1251.00,$374.00,$405.00,$437.00,$553.00,$519.00,$550.00,$582.00,$698.00,$664.00,$695.00,$727.00,$843.00,,$0,Included in Medical,$0,Included in Medical,"$6,000",Included in Medical,"$12,000",Included in Medical,$35,$55,$500,$5000 Copay per Stay,No Charge,$15,$70,$140,50%,,$0,Included in Medical,$0,Included in Medical,"$5,000",Included in Medical,"$10,000",Included in Medical,$20,$55,$500,$4000 Copay per Stay,No Charge,$10,$70,$140,50%,,$0,Included in Medical,$0,Included in Medical,"$2,000",Included in Medical,"$4,000",Included in Medical,$20,$45,$500,$2000 Copay per Stay,No Charge,$10,$30,$50,50%,,$0,Included in Medical,$0,Included in Medical,$600,Included in Medical,"$1,200",Included in Medical,$10,$20,$200,$500 Copay per Stay,No Charge,$10,$30,$50,50%
OR,Lane,Gold,Oregon's Health CO-OP,99389OR0490001,"CO-Options SiMPLE Gold, a Multi-State Plan",PPO,Rating Area 2,Allows Adult and Child-Only,OPM,1-503-488-2833,1-855-722-8207,1-800-735-2900,http://www.ohcoop.org/find-a-plan/our-provider-pharmacy-networks/provider-pharmacy-directory,http://www.ohcoop.org/find-a-plan/individual-family-plans,http://www.ohcoop.org/find-a-plan/individual-family-plans,http://www.ohcoop.org/providers/rx-for-providers,,,,,$173.00,$273.00,$285.00,$309.00,$348.00,$486.00,$739.00,$546.00,$618.00,$696.00,$972.00,$1478.00,$719.00,$791.00,$869.00,$1145.00,$892.00,$964.00,$1042.00,$1318.00,$1065.00,$1137.00,$1215.00,$1491.00,$446.00,$482.00,$521.00,$659.00,$619.00,$655.00,$694.00,$832.00,$792.00,$828.00,$867.00,$1005.00,,$0,Included in Medical,$0,Included in Medical,"$6,600",Included in Medical,"$13,200",Included in Medical,$30,$50,$250,$3000 Copay per Stay,No Charge,$10,$50,$70,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Lane,Gold,Oregon's Health CO-OP,99389OR0550001,Oregon's Health CO-OP Oregon Standard Gold Plan Broad Network,PPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-503-488-2833,1-855-722-8207,1-800-735-2900,http://www.ohcoop.org/find-a-plan/our-provider-pharmacy-networks/provider-pharmacy-directory,https://www.ohcoop.org/wp-content/uploads/Standard-Gold-Broad.pdf?8d7f07,https://www.ohcoop.org/wp-content/uploads/99389OR0550001-01-Oregons-Health-CO-OP-Oregon-Standard-Gold-Plan-Broad-Network_ver-2.pdf?8d7f07,http://www.ohcoop.org/providers/rx-for-providers,,,,,$178.00,$281.00,$294.00,$319.00,$359.00,$501.00,$762.00,$562.00,$638.00,$718.00,$1002.00,$1524.00,$740.00,$816.00,$896.00,$1180.00,$918.00,$994.00,$1074.00,$1358.00,$1096.00,$1172.00,$1252.00,$1536.00,$459.00,$497.00,$537.00,$679.00,$637.00,$675.00,$715.00,$857.00,$815.00,$853.00,$893.00,$1035.00,,"$1,300",$0,"$2,600",$0,"$6,350",Included in Medical,"$12,700",Included in Medical,$20,$40,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$10,$30,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Lane,Silver,Oregon's Health CO-OP,99389OR0570001,Oregon's Health CO-OP Oregon Standard Silver Plan Broad Network,PPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-503-488-2833,1-855-722-8207,1-800-735-2900,http://www.ohcoop.org/find-a-plan/our-provider-pharmacy-networks/provider-pharmacy-directory,https://www.ohcoop.org/wp-content/uploads/Standard-Silver-Broad.pdf?8d7f07,https://www.ohcoop.org/wp-content/uploads/99389OR0570001-01-Oregons-Health-CO-OP-Oregon-Standard-Silver-Plan-Broad-Network_ver-2.pdf?8d7f07,http://www.ohcoop.org/providers/rx-for-providers,,,,,$149.00,$236.00,$246.00,$267.00,$300.00,$420.00,$638.00,$472.00,$534.00,$600.00,$840.00,$1276.00,$621.00,$683.00,$749.00,$989.00,$770.00,$832.00,$898.00,$1138.00,$919.00,$981.00,$1047.00,$1287.00,$385.00,$416.00,$449.00,$569.00,$534.00,$565.00,$598.00,$718.00,$683.00,$714.00,$747.00,$867.00,,"$2,500",$0,"$5,000",$0,"$6,350",Included in Medical,"$12,700",Included in Medical,$35,$70,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,$50,50%,50%,,"$2,500",$0,"$5,000",$0,"$4,250",Included in Medical,"$8,500",Included in Medical,$35,$70,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,$50,50%,50%,,$750,$0,"$1,500",$0,"$1,500",Included in Medical,"$3,000",Included in Medical,$15,$30,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$10,$25,50%,50%,,$100,$0,$200,$0,$750,Included in Medical,"$1,500",Included in Medical,$10,$20,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$5,$10,25%,25%
OR,Lane,Bronze,Oregon's Health CO-OP,99389OR0590001,Oregon's Health CO-OP Oregon Standard Bronze Plan Broad Network,PPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-503-488-2833,1-855-722-8207,1-800-735-2900,http://www.ohcoop.org/find-a-plan/our-provider-pharmacy-networks/provider-pharmacy-directory,https://www.ohcoop.org/wp-content/uploads/Standard-Bronze-Broad.pdf?8d7f07,https://www.ohcoop.org/wp-content/uploads/99389OR0590001-01-Oregons-Health-CO-OP-Oregon-Standard-Bronze-Plan-Broad-Network_ver-2.pdf?8d7f07,http://www.ohcoop.org/providers/rx-for-providers,,,,,$116.00,$183.00,$191.00,$207.00,$233.00,$326.00,$496.00,$366.00,$414.00,$466.00,$652.00,$992.00,$482.00,$530.00,$582.00,$768.00,$598.00,$646.00,$698.00,$884.00,$714.00,$762.00,$814.00,$1000.00,$299.00,$323.00,$349.00,$442.00,$415.00,$439.00,$465.00,$558.00,$531.00,$555.00,$581.00,$674.00,,"$5,000",Included in Medical,"$10,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$60 Copay after deductible,$100 Copay after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,$20 Copay after deductible,$80 Copay after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
