State,County,Metal Level,Issuer Name,Plan ID - Standard Component,Plan Marketing Name,Plan Type,Rating Area,Child Only Offering,Source,Customer Service Phone Number Local,Customer Service Phone Number Toll Free,Customer Service Phone Number TTY,Network URL,Plan Brochure URL,Summary of Benefits URL,Drug Formulary URL,Adult Dental,Child Dental,Premium Scenarios,Premium Child,Premium Adult Individual Age 21,Premium Adult Individual Age 27,Premium Adult Individual Age 30,Premium Adult Individual Age 40,Premium Adult Individual Age 50,Premium Adult Individual Age 60,Premium Couple 21  ,Premium Couple 30,Premium Couple 40,Premium Couple 50,Premium Couple 60,"Couple+1 child, Age 21","Couple+1 child, Age 30","Couple+1 child, Age 40","Couple+1 child, Age 50","Couple+2 children, Age 21","Couple+2 children, Age 30","Couple+2 children, Age 40","Couple+2 children, Age 50","Couple+3 or more Children, Age 21","Couple+3 or more Children, Age 30","Couple+3 or more Children, Age 40","Couple+3 or more Children, Age 50","Individual+1 child, Age 21","Individual+1 child, Age 30","Individual+1 child, Age 40","Individual+1 child, Age 50","Individual+2 children, Age 21","Individual+2 children, Age 30","Individual+2 children, Age 40","Individual+2 children, Age 50","Individual+3 or more children, Age 21","Individual+3 or more children, Age 30","Individual+3 or more children, Age 40","Individual+3 or more children, Age 50",Standard Plan Cost Sharing,Medical Deductible - individual - standard,Drug Deductible - individual - standard,Medical Deductible -family - standard,Drug Deductible - family - standard,Medical Maximum Out Of Pocket - individual - standard,Drug Maximum Out of Pocket - individual - standard,Medical Maximum Out of Pocket - family - standard,Drug Maximum Out of Pocket - Family  - standard,Primary Care Physician  - standard,Specialist  - standard,Emergency Room  - standard,Inpatient Facility  - standard,Inpatient Physician - standard,Generic Drugs - standard,Preferred Brand Drugs - standard,Non-preferred Brand Drugs - standard,Specialty Drugs - standard,73 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 73 percent,Drug Deductible - individual - 73 percent,Medical Deductible - family - 73 percent,Drug Deductible - family - 73 percent,Medical Maximum Out Of Pocket - individual - 73 percent,Drug Maximum Out of Pocket - individual - 73 percent,Medical Maximum Out of Pocket - family - 73 percent,Drug Maximum Out of Pocket - Family - 73 percent,Primary Care Physician - 73 percent,Specialist - 73 percent,Emergency Room - 73 percent,Inpatient Facility - 73 percent,Inpatient Physician - 73 percent,Generic Drugs - 73 percent,Preferred Brand Drugs - 73 percent,Non-preferred Brand Drugs - 73 percent,Specialty Drugs - 73 percent,87 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 87 percent,Drug Deductible - individual - 87 percent,Medical Deductible - family - 87 percent,Drug Deductible - family - 87 percent,Medical Maximum Out Of Pocket - individual - 87 percent,Drug Maximum Out of Pocket - individual - 87 percent,Medical Maximum Out of Pocket - family - 87 percent,Drug Maximum Out of Pocket - Family - 87 percent,Primary Care Physician - 87 percent,Specialist - 87 percent,Emergency Room - 87 percent,Inpatient Facility - 87 percent,Inpatient Physician - 87 percent,Generic Drugs - 87 percent,Preferred Brand Drugs - 87 percent,Non-preferred Brand Drugs - 87 percent,Specialty Drugs - 87 percent,94 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 94 percent,Drug Deductible - individual - 94 percent,Medical Deductible - family - 94 percent,Drug Deductible - family - 94 percent,Medical Maximum Out Of Pocket -individual - 94 percent,Drug Maximum Out of Pocket - individual - 94 percent,Medical Maximum Out of Pocket - family - 94 percent,Drug Maximum Out of Pocket - Family  - 94 percent,Primary Care Physician - 94 percent,Specialist - 94 percent,Emergency Room - 94 percent,Inpatient Facility  - 94 percent,Inpatient Physician  - 94 percent,Generic Drugs - 94 percent,Preferred Brand Drugs - 94 percent,Non-preferred Brand Drugs - 94 percent,Specialty Drugs - 94 percent
ID,CLEARWATER,Bronze,Blue Cross of Idaho,61589ID1600001,Bronze Choice,PPO,Rating Area 4,Allows Adult and Child-Only,SERFF,1-208-331-7347,1-800-627-1188,,http://www.bcidaho.com/PPO,http://www.bcidaho.com/Blue-Cross-Of-Idaho-Individual-Products.pdf,http://www.bcidaho.com/sbc/,http://www.bcidaho.com/bci_v2/pharmacy_info/General_Formulary.aspx?id,,,,$104.85,$165.12,$173.04,$187.41,$211.02,$294.89,$448.13,$330.24,$374.82,$422.04,$589.79,$896.26,$435.09,$479.66,$526.89,$694.65,$539.94,$584.52,$631.74,$799.50,$644.79,$689.36,$736.58,$904.34,$269.97,$292.26,$315.87,$399.75,$374.82,$397.11,$420.72,$504.59,$479.66,$501.95,$525.56,$609.44,,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$30 Copay before deductible,$30 Copay before deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,CLEARWATER,Silver,Blue Cross of Idaho,61589ID1610001,Silver Choice,PPO,Rating Area 4,Allows Adult and Child-Only,SERFF,1-208-331-7347,1-800-627-1188,,http://www.bcidaho.com/PPO,http://www.bcidaho.com/Blue-Cross-Of-Idaho-Individual-Products.pdf,http://www.bcidaho.com/sbc/,http://www.bcidaho.com/bci_v2/pharmacy_info/General_Formulary.aspx?id,,,,$127.27,$200.43,$210.05,$227.49,$256.14,$357.97,$543.97,$400.86,$454.98,$512.29,$715.94,$1087.94,$528.13,$582.25,$639.56,$843.21,$655.40,$709.52,$766.83,$970.48,$782.67,$836.79,$894.10,$1097.75,$327.70,$354.76,$383.41,$485.24,$454.97,$482.03,$510.68,$612.51,$582.24,$609.29,$637.96,$739.78,,"$4,000","$2,350","$8,000",See Plan Brochure,"$6,350",Included in Medical,"$12,700",Included in Medical,$10 Copay before deductible and 30% Coinsurance after deductible,$10 Copay before deductible and 30% Coinsurance after deductible,$150 Copay before deductible and 30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$10,$30 Copay after deductible,$50 Copay after deductible,$100 Copay after deductible,,"$2,900","$2,300","$5,800",See Plan Brochure,"$5,200",Included in Medical,"$10,400",Included in Medical,$10 Copay before deductible and 30% Coinsurance after deductible,$10 Copay before deductible and 30% Coinsurance after deductible,$150 Copay before deductible and 30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$10,$30 Copay after deductible,$50 Copay after deductible,$100 Copay after deductible,,$150,$150,$300,See Plan Brochure,"$2,250",Included in Medical,"$4,500",Included in Medical,$10 Copay before deductible and 30% Coinsurance after deductible,$10 Copay before deductible and 30% Coinsurance after deductible,$150 Copay before deductible and 30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$10,$30 Copay after deductible,$50 Copay after deductible,$100 Copay after deductible,,$0,$0,$0,See Plan Brochure,"$1,000",Included in Medical,"$2,000",Included in Medical,$10 Copay and 10% Coinsurance,$10 Copay and 10% Coinsurance,$150 Copay and 10% Coinsurance,10%,10%,$10,$30,$50,$100
ID,CLEARWATER,Silver,Blue Cross of Idaho,61589ID1620001,Silver Choice No Deductible,PPO,Rating Area 4,Allows Adult and Child-Only,SERFF,1-208-331-7347,1-800-627-1188,,http://www.bcidaho.com/PPO,http://www.bcidaho.com/Blue-Cross-Of-Idaho-Individual-Products.pdf,http://www.bcidaho.com/sbc/,http://www.bcidaho.com/bci_v2/pharmacy_info/General_Formulary.aspx?id,,,,$145.34,$228.89,$239.87,$259.79,$292.52,$408.79,$621.20,$457.78,$519.58,$585.04,$817.58,$1242.40,$603.12,$664.92,$730.38,$962.92,$748.46,$810.26,$875.72,$1108.26,$893.80,$955.60,$1021.06,$1253.59,$374.23,$405.13,$437.86,$554.13,$519.56,$550.47,$583.20,$699.47,$664.91,$695.81,$728.54,$844.81,,$0,$0,$0,See Plan Brochure,"$6,350",Included in Medical,"$12,700",Included in Medical,50%,50%,$150 Copay and 50% Coinsurance,50%,50%,50%,50%,50%,50%,,$0,$0,$0,See Plan Brochure,"$5,200",Included in Medical,"$10,400",Included in Medical,50%,50%,$150 Copay and 50% Coinsurance,50%,50%,50%,50%,50%,50%,,$0,$0,$0,See Plan Brochure,"$2,250",Included in Medical,"$4,500",Included in Medical,25%,25%,$150 Copay and 25% Coinsurance,25%,25%,25%,25%,25%,25%,,$0,$0,$0,See Plan Brochure,"$1,750",Included in Medical,"$3,500",Included in Medical,10%,10%,$150 Copay and 10% Coinsurance,10%,10%,10%,10%,10%,10%
ID,CLEARWATER,Gold,Blue Cross of Idaho,61589ID1630001,Gold Choice,PPO,Rating Area 4,Allows Adult and Child-Only,SERFF,1-208-331-7347,1-800-627-1188,,http://www.bcidaho.com/PPO,http://www.bcidaho.com/Blue-Cross-Of-Idaho-Individual-Products.pdf,http://www.bcidaho.com/sbc/,http://www.bcidaho.com/bci_v2/pharmacy_info/General_Formulary.aspx?id,,,,$150.05,$236.29,$247.63,$268.19,$301.98,$422.02,$641.29,$472.58,$536.38,$603.96,$844.04,$1282.59,$622.63,$686.43,$754.01,$994.08,$772.68,$836.48,$904.06,$1144.13,$922.73,$986.53,$1054.11,$1294.19,$386.34,$418.24,$452.03,$572.06,$536.39,$568.29,$602.08,$722.12,$686.44,$718.34,$752.13,$872.17,,"$1,000",Included in Medical,"$2,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$10 Copay before deductible and 15% Coinsurance after deductible,$10 Copay before deductible and 15% Coinsurance after deductible,$150 Copay before deductible and 15% Coinsurance after deductible,15% Coinsurance after deductible,15% Coinsurance after deductible,$10,$30 Copay after deductible,$50 Copay after deductible,$100 Copay after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,CLEARWATER,Bronze,Blue Cross of Idaho,61589ID1690001,Bronze H.S.A. Saver,PPO,Rating Area 4,Allows Adult and Child-Only,SERFF,1-208-331-7347,1-800-627-1188,,http://www.bcidaho.com/PPO,http://www.bcidaho.com/Blue-Cross-Of-Idaho-Individual-Products.pdf,http://www.bcidaho.com/sbc/,http://www.bcidaho.com/bci_v2/pharmacy_info/General_Formulary.aspx?id,,,,$102.78,$161.86,$169.63,$183.71,$206.85,$289.08,$439.28,$323.72,$367.42,$413.70,$578.16,$878.56,$426.50,$470.20,$516.48,$680.93,$529.28,$572.98,$619.26,$783.72,$632.06,$675.76,$722.04,$886.50,$264.64,$286.49,$309.63,$391.86,$367.42,$389.27,$412.40,$494.64,$470.20,$492.05,$515.19,$597.42,,"$5,000",Included in Medical,"$10,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,No Charge after Deductible,No Charge after Deductible,$150 Copay before deductible,No Charge after Deductible,No Charge after Deductible,$10 Copay after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,CLEARWATER,Catastrophic,Blue Cross of Idaho,61589ID1700001,Covered Choice,PPO,Rating Area 4,Allows Adult and Child-Only,SERFF,1-208-331-7347,1-800-627-1188,,http://www.bcidaho.com/PPO,http://www.bcidaho.com/Blue-Cross-Of-Idaho-Individual-Products.pdf,http://www.bcidaho.com/sbc/,http://www.bcidaho.com/bci_v2/pharmacy_info/General_Formulary.aspx?id,,,,$92.70,$145.97,$152.99,$165.69,$186.56,$260.72,$396.19,$291.95,$331.38,$373.12,$521.44,$792.38,$384.65,$424.08,$465.82,$614.14,$477.36,$516.78,$558.52,$706.84,$570.05,$609.48,$651.22,$799.54,$238.68,$258.39,$279.26,$353.42,$331.38,$351.09,$371.96,$446.12,$424.08,$443.79,$464.66,$538.82,,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$30 Copay before deductible,$30 Copay before deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,CUSTER,Gold,SelectHealth,26002ID0010001,SelectHealth Preference Gold 250,POS,Rating Area 1,Allows Adult and Child-Only,SERFF,1-801-442-5038,1-800-538-5038,,http://intermountainhealthcare.org/providers/results.html?brand=shi&brandButton=shi&selectHealthPlan=&lastName=&specialty=&state=ID&city=&zipCode=&county=&firstName=&clinicAffiliation=&_showOnlyStLukeProviders=on&x=80&y=13,http://reform.selecthealth.org/product-detail/?id=26002ID0010001-00,http://selecthealth.org/sbc,http://selecthealth.org/i/Pages/Prescription-Drug-Lists.aspx,,,,$134.76,$212.22,$222.41,$240.87,$271.22,$379.02,$575.97,$424.44,$481.74,$542.44,$758.04,$1151.94,$559.20,$616.50,$677.20,$892.80,$693.96,$751.26,$811.96,$1027.56,$828.72,$886.02,$946.72,$1162.32,$346.98,$375.63,$405.98,$513.78,$481.74,$510.39,$540.74,$648.54,$616.50,$645.15,$675.50,$783.30,,$250,$100,$750,See Plan Brochure,"$5,000",Included in Medical,"$10,000",Included in Medical,$25 Copay after deductible,$40 Copay after deductible,$250 Copay after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,25% Coinsurance after deductible,50% Coinsurance after deductible,20% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,CUSTER,Gold,SelectHealth,26002ID0010002,SelectHealth Preference Gold 250 w/no deductible for office visits,POS,Rating Area 1,Allows Adult and Child-Only,SERFF,1-801-442-5038,1-800-538-5038,,http://intermountainhealthcare.org/providers/results.html?brand=shi&brandButton=shi&selectHealthPlan=&lastName=&specialty=&state=ID&city=&zipCode=&county=&firstName=&clinicAffiliation=&_showOnlyStLukeProviders=on&x=80&y=13,,http://selecthealth.org/sbc,http://selecthealth.org/i/Pages/Prescription-Drug-Lists.aspx,,,,$135.93,$214.07,$224.35,$242.97,$273.58,$382.33,$580.99,$428.14,$485.94,$547.16,$764.66,$1161.98,$564.06,$621.87,$683.08,$900.58,$700.00,$757.80,$819.02,$1036.52,$835.93,$893.73,$954.95,$1172.45,$350.00,$378.90,$409.51,$518.26,$485.93,$514.83,$545.44,$654.19,$621.86,$650.76,$681.37,$790.12,,$250,$100,$750,See Plan Brochure,"$5,000",Included in Medical,"$10,000",Included in Medical,$25,$40,$250 Copay after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,25% Coinsurance after deductible,50% Coinsurance after deductible,20% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,CUSTER,Gold,SelectHealth,26002ID0010003,SelectHealth Preference Gold 500,POS,Rating Area 1,Allows Adult and Child-Only,SERFF,1-801-442-5038,1-800-538-5038,,http://intermountainhealthcare.org/providers/results.html?brand=shi&brandButton=shi&selectHealthPlan=&lastName=&specialty=&state=ID&city=&zipCode=&county=&firstName=&clinicAffiliation=&_showOnlyStLukeProviders=on&x=80&y=13,http://reform.selecthealth.org/product-detail/?id=26002ID0010003-00,http://selecthealth.org/sbc,http://selecthealth.org/i/Pages/Prescription-Drug-Lists.aspx,,,,$132.08,$208.00,$217.98,$236.08,$265.82,$371.49,$564.51,$416.00,$472.16,$531.64,$742.98,$1129.02,$548.08,$604.24,$663.72,$875.06,$680.16,$736.32,$795.80,$1007.14,$812.24,$868.40,$927.88,$1139.22,$340.08,$368.16,$397.90,$503.57,$472.16,$500.24,$529.98,$635.65,$604.24,$632.32,$662.06,$767.73,,$500,$250,"$1,500",See Plan Brochure,"$4,000",Included in Medical,"$8,000",Included in Medical,$25 Copay after deductible,$40 Copay after deductible,$250 Copay after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,25% Coinsurance after deductible,50% Coinsurance after deductible,20% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,CUSTER,Gold,SelectHealth,26002ID0010004,SelectHealth Preference Gold 500 w/no deductible for office visits,POS,Rating Area 1,Allows Adult and Child-Only,SERFF,1-801-442-5038,1-800-538-5038,,http://intermountainhealthcare.org/providers/results.html?brand=shi&brandButton=shi&selectHealthPlan=&lastName=&specialty=&state=ID&city=&zipCode=&county=&firstName=&clinicAffiliation=&_showOnlyStLukeProviders=on&x=80&y=13,,http://selecthealth.org/sbc,http://selecthealth.org/i/Pages/Prescription-Drug-Lists.aspx,,,,$133.08,$209.58,$219.64,$237.87,$267.83,$374.31,$568.79,$419.16,$475.74,$535.67,$748.62,$1137.59,$552.24,$608.82,$668.76,$881.70,$685.32,$741.90,$801.83,$1014.78,$818.40,$874.98,$934.92,$1147.86,$342.66,$370.95,$400.91,$507.39,$475.74,$504.03,$534.00,$640.47,$608.82,$637.11,$667.07,$773.55,,$500,$250,"$1,500",See Plan Brochure,"$5,000",Included in Medical,"$10,000",Included in Medical,$25,$40,$250 Copay after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,25% Coinsurance after deductible,50% Coinsurance after deductible,20% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,CUSTER,Silver,SelectHealth,26002ID0010005,SelectHealth Preference Silver 1000,POS,Rating Area 1,Allows Adult and Child-Only,SERFF,1-801-442-5038,1-800-538-5038,,http://intermountainhealthcare.org/providers/results.html?brand=shi&brandButton=shi&selectHealthPlan=&lastName=&specialty=&state=ID&city=&zipCode=&county=&firstName=&clinicAffiliation=&_showOnlyStLukeProviders=on&x=80&y=13,http://reform.selecthealth.org/product-detail/?id=26002ID0010005-00,http://selecthealth.org/sbc,http://selecthealth.org/i/Pages/Prescription-Drug-Lists.aspx,,,,$114.65,$180.55,$189.22,$204.92,$230.74,$322.45,$490.01,$361.10,$409.84,$461.48,$644.91,$980.02,$475.75,$524.49,$576.13,$759.56,$590.40,$639.14,$690.78,$874.22,$705.05,$753.79,$805.43,$988.87,$295.20,$319.57,$345.39,$437.11,$409.85,$434.22,$460.04,$551.76,$524.50,$548.87,$574.69,$666.41,,"$1,000","$1,000","$2,500",See Plan Brochure,"$5,800",Included in Medical,"$11,600",Included in Medical,$25 Copay after deductible,$50 Copay after deductible,$500 Copay after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,$10,25% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,"$1,000",$250,"$2,500",See Plan Brochure,"$5,200",Included in Medical,"$10,400",Included in Medical,$25 Copay after deductible,$40 Copay after deductible,$250 Copay after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,$10,25% Coinsurance after deductible,50% Coinsurance after deductible,25% Coinsurance after deductible,,$250,$100,$750,See Plan Brochure,"$2,250",Included in Medical,"$4,500",Included in Medical,$15,$25,$250 Copay after deductible,15% Coinsurance after deductible,15% Coinsurance after deductible,$10,15% Coinsurance after deductible,25% Coinsurance after deductible,20% Coinsurance after deductible,,$0,$0,$0,See Plan Brochure,"$2,250",Included in Medical,"$4,500",Included in Medical,$10,$15,$50,5% Coinsurance after deductible,5% Coinsurance after deductible,$5,5%,15%,5% Coinsurance after deductible
ID,CUSTER,Gold,SelectHealth,26002ID0010006,SelectHealth Preference Gold 1000,POS,Rating Area 1,Allows Adult and Child-Only,SERFF,1-801-442-5038,1-800-538-5038,,http://intermountainhealthcare.org/providers/results.html?brand=shi&brandButton=shi&selectHealthPlan=&lastName=&specialty=&state=ID&city=&zipCode=&county=&firstName=&clinicAffiliation=&_showOnlyStLukeProviders=on&x=80&y=13,http://reform.selecthealth.org/product-detail/?id=26002ID0010006-00,http://selecthealth.org/sbc,http://selecthealth.org/i/Pages/Prescription-Drug-Lists.aspx,,,,$131.24,$206.68,$216.60,$234.58,$264.14,$369.13,$560.92,$413.36,$469.16,$528.28,$738.26,$1121.85,$544.60,$600.40,$659.52,$869.50,$675.84,$731.64,$790.76,$1000.74,$807.08,$862.88,$922.00,$1131.98,$337.92,$365.82,$395.38,$500.37,$469.16,$497.06,$526.62,$631.61,$600.40,$628.30,$657.86,$762.85,,"$1,000",$100,"$2,500",See Plan Brochure,"$2,900",Included in Medical,"$5,800",Included in Medical,$25 Copay after deductible,$40 Copay after deductible,$250 Copay after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,25% Coinsurance after deductible,50% Coinsurance after deductible,20% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,CUSTER,Gold,SelectHealth,26002ID0010007,SelectHealth Preference Gold 1000 w/no deductible for office visits,POS,Rating Area 1,Allows Adult and Child-Only,SERFF,1-801-442-5038,1-800-538-5038,,http://intermountainhealthcare.org/providers/results.html?brand=shi&brandButton=shi&selectHealthPlan=&lastName=&specialty=&state=ID&city=&zipCode=&county=&firstName=&clinicAffiliation=&_showOnlyStLukeProviders=on&x=80&y=13,,http://selecthealth.org/sbc,http://selecthealth.org/i/Pages/Prescription-Drug-Lists.aspx,,,,$137.11,$215.92,$226.28,$245.07,$275.95,$385.63,$586.01,$431.84,$490.14,$551.90,$771.26,$1172.02,$568.95,$627.25,$689.01,$908.37,$706.06,$764.36,$826.12,$1045.48,$843.17,$901.47,$963.23,$1182.59,$353.03,$382.18,$413.06,$522.74,$490.14,$519.29,$550.17,$659.85,$627.25,$656.40,$687.28,$796.96,,"$1,000",$500,"$2,500",See Plan Brochure,"$2,500",Included in Medical,"$5,000",Included in Medical,$25,$40,$250 Copay after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,25% Coinsurance after deductible,50% Coinsurance after deductible,20% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,CUSTER,Silver,SelectHealth,26002ID0010008,SelectHealth Preference Silver 2500,POS,Rating Area 1,Allows Adult and Child-Only,SERFF,1-801-442-5038,1-800-538-5038,,http://intermountainhealthcare.org/providers/results.html?brand=shi&brandButton=shi&selectHealthPlan=&lastName=&specialty=&state=ID&city=&zipCode=&county=&firstName=&clinicAffiliation=&_showOnlyStLukeProviders=on&x=80&y=13,http://reform.selecthealth.org/product-detail/?id=26002ID0010008-00,http://selecthealth.org/sbc,http://selecthealth.org/i/Pages/Prescription-Drug-Lists.aspx,,,,$115.49,$181.87,$190.60,$206.42,$232.43,$324.82,$493.60,$363.74,$412.84,$464.86,$649.64,$987.20,$479.23,$528.32,$580.35,$765.13,$594.72,$643.81,$695.84,$880.62,$710.21,$759.31,$811.32,$996.10,$297.36,$321.90,$347.92,$440.31,$412.85,$437.40,$463.40,$555.79,$528.33,$552.89,$578.90,$671.29,,"$2,500","$1,000","$5,000",See Plan Brochure,"$5,000",Included in Medical,"$10,000",Included in Medical,$25 Copay after deductible,$40 Copay after deductible,$250 Copay after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,25% Coinsurance after deductible,50% Coinsurance after deductible,20% Coinsurance after deductible,,"$1,500",$250,"$3,000",See Plan Brochure,"$5,000",Included in Medical,"$10,000",Included in Medical,$25 Copay after deductible,$40 Copay after deductible,$250 Copay after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,25% Coinsurance after deductible,50% Coinsurance after deductible,20% Coinsurance after deductible,,$250,$100,$750,See Plan Brochure,"$2,250",Included in Medical,"$4,500",Included in Medical,$15,$25,$250 Copay after deductible,15% Coinsurance after deductible,15% Coinsurance after deductible,$10,15% Coinsurance after deductible,25% Coinsurance after deductible,20% Coinsurance after deductible,,$0,$0,$0,See Plan Brochure,"$2,250",Included in Medical,"$4,500",Included in Medical,$10,$15,$50,5% Coinsurance after deductible,5% Coinsurance after deductible,$5,5%,15%,5% Coinsurance after deductible
ID,CUSTER,Silver,SelectHealth,26002ID0010009,SelectHealth Preference Silver 2500 w/4 deductible-free office visits,POS,Rating Area 1,Allows Adult and Child-Only,SERFF,1-801-442-5038,1-800-538-5038,,http://intermountainhealthcare.org/providers/results.html?brand=shi&brandButton=shi&selectHealthPlan=&lastName=&specialty=&state=ID&city=&zipCode=&county=&firstName=&clinicAffiliation=&_showOnlyStLukeProviders=on&x=80&y=13,,http://selecthealth.org/sbc,http://selecthealth.org/i/Pages/Prescription-Drug-Lists.aspx,,,,$116.49,$183.45,$192.26,$208.22,$234.45,$327.64,$497.88,$366.90,$416.44,$468.90,$655.28,$995.76,$483.39,$532.92,$585.39,$771.77,$599.88,$649.41,$701.88,$888.26,$716.36,$765.91,$818.36,$1004.75,$299.94,$324.70,$350.94,$444.13,$416.42,$441.20,$467.42,$560.62,$532.91,$557.68,$583.91,$677.10,,"$2,500","$1,000","$5,000",See Plan Brochure,"$6,000",Included in Medical,"$12,000",Included in Medical,$25 Copay after deductible,$40 Copay after deductible,$250 Copay after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,25% Coinsurance after deductible,50% Coinsurance after deductible,20% Coinsurance after deductible,,"$2,000",$250,"$4,000",See Plan Brochure,"$5,200",Included in Medical,"$10,400",Included in Medical,$25 Copay after deductible,$40 Copay after deductible,$250 Copay after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,25% Coinsurance after deductible,50% Coinsurance after deductible,20% Coinsurance after deductible,,$250,$100,$750,See Plan Brochure,"$2,250",Included in Medical,"$4,500",Included in Medical,$15 Copay after deductible,$25 Copay after deductible,$250 Copay after deductible,15% Coinsurance after deductible,15% Coinsurance after deductible,$10,15% Coinsurance after deductible,25% Coinsurance after deductible,15% Coinsurance after deductible,,$0,$0,$0,See Plan Brochure,"$2,250",Included in Medical,"$4,500",Included in Medical,$10 Copay after deductible,$15 Copay after deductible,$50 Copay after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,$5,5%,15%,5% Coinsurance after deductible
ID,CUSTER,Bronze,SelectHealth,26002ID0010010,SelectHealth Preference Bronze 5000,POS,Rating Area 1,Allows Adult and Child-Only,SERFF,1-801-442-5038,1-800-538-5038,,http://intermountainhealthcare.org/providers/results.html?brand=shi&brandButton=shi&selectHealthPlan=&lastName=&specialty=&state=ID&city=&zipCode=&county=&firstName=&clinicAffiliation=&_showOnlyStLukeProviders=on&x=80&y=13,http://reform.selecthealth.org/product-detail/?id=26002ID0010010-00,http://selecthealth.org/sbc,http://selecthealth.org/i/Pages/Prescription-Drug-Lists.aspx,,,,$98.56,$155.21,$162.66,$176.16,$198.36,$277.20,$421.24,$310.42,$352.32,$396.72,$554.41,$842.48,$408.98,$450.88,$495.28,$652.98,$507.54,$549.44,$593.84,$751.54,$606.10,$648.00,$692.40,$850.09,$253.77,$274.72,$296.92,$375.77,$352.33,$373.28,$395.48,$474.33,$450.89,$471.84,$494.04,$572.89,,"$5,000","$1,000","$10,000",See Plan Brochure,"$6,350",Included in Medical,"$12,700",Included in Medical,$50 Copay after deductible,$65 Copay after deductible,$500 Copay after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$15,25% Coinsurance after deductible,50% Coinsurance after deductible,10% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
